Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,throttle_pc,throttle_rate,engine_rpm
1479424243.1757464,561154,1479424243,175624413,,0.32100000977516174,-0.00039999998989515007,2617.75
1479424243.1850085,561155,1479424243,184890264,,0.32100000977516174,-0.00039999998989515007,2617.75
1479424243.1985545,561156,1479424243,198323550,,0.32100000977516174,0.0,2638.5
1479424243.2049346,561157,1479424243,204807382,,0.32100000977516174,0.0,2638.5
1479424243.2167466,561158,1479424243,216614056,,0.32100000977516174,0.0,2638.5
1479424243.2248836,561159,1479424243,224782693,,0.32100000977516174,0.0,2617.75
1479424243.2391832,561160,1479424243,236615339,,0.32100000977516174,0.0,2638.5
1479424243.244977,561161,1479424243,244847092,,0.32100000977516174,0.0,2638.5
1479424243.2567353,561162,1479424243,256616967,,0.3190000057220459,-0.00039999998989515007,2638.5
1479424243.2649133,561163,1479424243,264800940,,0.31700000166893005,-0.00039999998989515007,2631.5
1479424243.277265,561164,1479424243,277134600,,0.31700000166893005,-0.00039999998989515007,2631.5
1479424243.2848864,561165,1479424243,284783725,,0.3149999976158142,-0.00039999998989515007,2610.75
1479424243.29799,561166,1479424243,297866636,,0.31299999356269836,-0.00039999998989515007,2617.75
1479424243.3052092,561167,1479424243,305113963,,0.31299999356269836,-0.00039999998989515007,2617.75
1479424243.3169453,561168,1479424243,316828041,,0.31299999356269836,-0.00039999998989515007,2624.5
1479424243.3249447,561169,1479424243,324834458,,0.31299999356269836,0.0,2610.75
1479424243.3366554,561170,1479424243,336534409,,0.31299999356269836,0.0,2610.75
1479424243.3449423,561171,1479424243,344835723,,0.31200000643730164,-0.00039999998989515007,2604.0
1479424243.3571286,561172,1479424243,356983922,,0.31200000643730164,-0.00039999998989515007,2617.75
1479424243.365086,561173,1479424243,364981577,,0.31200000643730164,-0.00039999998989515007,2617.75
1479424243.3758826,561174,1479424243,375742884,,0.31200000643730164,-0.00039999998989515007,2604.0
1479424243.3849368,561175,1479424243,384821981,,0.3109999895095825,-0.00039999998989515007,2597.25
1479424243.3981547,561176,1479424243,398009858,,0.3109999895095825,-0.00039999998989515007,2597.25
1479424243.4049642,561177,1479424243,404856329,,0.3109999895095825,0.0,2617.75
1479424243.4159615,561178,1479424243,415830131,,0.3109999895095825,0.0,2597.25
1479424243.4257412,561179,1479424243,425612882,,0.3109999895095825,0.0,2597.25
1479424243.4391823,561180,1479424243,435914409,,0.3109999895095825,0.0,2583.75
1479424243.4449475,561181,1479424243,444843006,,0.3109999895095825,0.0,2597.25
1479424243.4569054,561182,1479424243,456789895,,0.3109999895095825,0.0,2597.25
1479424243.464944,561183,1479424243,464845991,,0.3109999895095825,0.0,2610.75
1479424243.47603,561184,1479424243,475912777,,0.3109999895095825,0.0,2577.25
1479424243.4849982,561185,1479424243,484887457,,0.3109999895095825,0.0,2577.25
1479424243.4981925,561186,1479424243,498053461,,0.3109999895095825,0.0,2590.5
1479424243.50494,561187,1479424243,504802024,,0.3109999895095825,0.0,2590.5
1479424243.5167534,561188,1479424243,516631476,,0.3109999895095825,0.0,2590.5
1479424243.5249538,561189,1479424243,524844858,,0.3109999895095825,0.0,2577.25
1479424243.5367646,561190,1479424243,536651215,,0.3109999895095825,0.0,2577.25
1479424243.5450456,561191,1479424243,544913593,,0.3109999895095825,0.0,2577.25
1479424243.55664,561192,1479424243,556526945,,0.3109999895095825,0.0,2590.5
1479424243.5649595,561193,1479424243,564850767,,0.3109999895095825,0.0,2590.5
1479424243.5772252,561194,1479424243,577116847,,0.3109999895095825,0.0,2590.5
1479424243.5849426,561195,1479424243,584821733,,0.3109999895095825,0.0,2557.5
1479424243.5979054,561196,1479424243,597789593,,0.3109999895095825,0.0,2570.5
1479424243.6053643,561197,1479424243,605158804,,0.3109999895095825,0.0,2570.5
1479424243.6157532,561198,1479424243,615615582,,0.3109999895095825,0.0,2583.75
1479424243.624921,561199,1479424243,624808300,,0.3109999895095825,0.0,2577.25
1479424243.6367362,561200,1479424243,636631810,,0.3109999895095825,0.0,2577.25
1479424243.6452813,561201,1479424243,645135641,,0.3109999895095825,0.0,2590.5
1479424243.6567583,561202,1479424243,656629985,,0.3109999895095825,0.0,2597.25
1479424243.6649663,561203,1479424243,664856263,,0.3109999895095825,0.0,2597.25
1479424243.675883,561204,1479424243,675615740,,0.3109999895095825,0.0,2590.5
1479424243.6849465,561205,1479424243,684844611,,0.3109999895095825,0.0,2577.25
1479424243.6982133,561206,1479424243,697992598,,0.3109999895095825,0.0,2577.25
1479424243.7050378,561207,1479424243,704908120,,0.3109999895095825,0.0,2570.5
1479424243.7170236,561208,1479424243,716914911,,0.3109999895095825,0.0,2597.25
1479424243.725011,561209,1479424243,724900839,,0.3109999895095825,0.0,2597.25
1479424243.7360578,561210,1479424243,735861946,,0.3109999895095825,0.0,2577.25
1479424243.7449398,561211,1479424243,744847121,,0.3109999895095825,0.0,2590.5
1479424243.7569144,561212,1479424243,756803353,,0.3109999895095825,0.0,2590.5
1479424243.764995,561213,1479424243,764854947,,0.3109999895095825,0.0,2597.25
1479424243.7757726,561214,1479424243,775632156,,0.3109999895095825,0.0,2577.25
1479424243.785834,561215,1479424243,785617140,,0.3109999895095825,0.0,2577.25
1479424243.7979934,561216,1479424243,797779622,,0.3109999895095825,0.0,2590.5
1479424243.8050451,561217,1479424243,804905704,,0.3109999895095825,0.0,2583.75
1479424243.8166387,561218,1479424243,816532660,,0.3109999895095825,0.0,2583.75
1479424243.824946,561219,1479424243,824845400,,0.3109999895095825,0.0,2590.5
1479424243.8359623,561220,1479424243,835810539,,0.3109999895095825,0.0,2577.25
1479424243.8450325,561221,1479424243,844910607,,0.3109999895095825,0.0,2577.25
1479424243.8570747,561222,1479424243,856963306,,0.3109999895095825,0.0,2577.25
1479424243.8650374,561223,1479424243,864870011,,0.3109999895095825,0.0,2577.25
1479424243.8767378,561224,1479424243,876627685,,0.3109999895095825,0.0,2577.25
1479424243.8849623,561225,1479424243,884842193,,0.3109999895095825,0.0,2577.25
1479424243.8982177,561226,1479424243,898040127,,0.3109999895095825,0.0,2570.5
1479424243.905074,561227,1479424243,904901709,,0.3109999895095825,0.0,2570.5
1479424243.9167643,561228,1479424243,916641585,,0.3109999895095825,0.0,2590.5
1479424243.924947,561229,1479424243,924845497,,0.3109999895095825,0.0,2590.5
1479424243.9367976,561230,1479424243,936684699,,0.3109999895095825,0.0,2590.5
1479424243.9449117,561231,1479424243,944812015,,0.3109999895095825,0.0,2557.5
1479424243.9568357,561232,1479424243,956738410,,0.3109999895095825,0.0,2564.0
1479424243.9650047,561233,1479424243,964887515,,0.3109999895095825,0.0,2564.0
1479424243.9758635,561234,1479424243,975726728,,0.3109999895095825,0.0,2577.25
1479424243.9849634,561235,1479424243,984862304,,0.3109999895095825,0.0,2557.5
1479424243.9985511,561236,1479424243,998432233,,0.3109999895095825,0.0,2557.5
1479424244.0049732,561237,1479424244,4865332,,0.3109999895095825,0.0,2551.0
1479424244.01582,561238,1479424244,15675100,,0.3109999895095825,0.0,2583.75
1479424244.02502,561239,1479424244,24901539,,0.3109999895095825,0.0,2583.75
1479424244.036765,561240,1479424244,36630504,,0.3109999895095825,0.0,2577.25
1479424244.0450623,561241,1479424244,44920505,,0.3109999895095825,0.0,2557.5
1479424244.0569816,561242,1479424244,56869816,,0.3109999895095825,0.0,2557.5
1479424244.065011,561243,1479424244,64889929,,0.3109999895095825,0.0,2564.0
1479424244.0758033,561244,1479424244,75642325,,0.3109999895095825,0.0,2577.25
1479424244.0850022,561245,1479424244,84885211,,0.3109999895095825,0.0,2577.25
1479424244.097868,561246,1479424244,97751361,,0.3109999895095825,0.0,2577.25
1479424244.1049283,561247,1479424244,104823225,,0.3109999895095825,-0.00039999998989515007,2583.75
1479424244.1168344,561248,1479424244,116686363,,0.3109999895095825,-0.00039999998989515007,2583.75
1479424244.124979,561249,1479424244,124864157,,0.3109999895095825,0.0,2597.25
1479424244.136922,561250,1479424244,136760408,,0.3109999895095825,-0.00039999998989515007,2597.25
1479424244.1450331,561251,1479424244,144899530,,0.3109999895095825,-0.00039999998989515007,2597.25
1479424244.1567912,561252,1479424244,156617025,,0.3100000023841858,-0.00039999998989515007,2570.5
1479424244.1647623,561253,1479424244,164640575,,0.3100000023841858,-0.00039999998989515007,2557.5
1479424244.1771958,561254,1479424244,177071493,,0.3100000023841858,-0.00039999998989515007,2557.5
1479424244.184773,561255,1479424244,184651708,,0.3100000023841858,0.0,2590.5
1479424244.1978674,561256,1479424244,197733334,,0.3100000023841858,0.0,2577.25
1479424244.2057555,561257,1479424244,205615314,,0.3100000023841858,0.0,2577.25
1479424244.2157676,561258,1479424244,215613895,,0.3100000023841858,0.0,2597.25
1479424244.2249894,561259,1479424244,224874364,,0.3100000023841858,0.0,2597.25
1479424244.2367723,561260,1479424244,236623181,,0.3100000023841858,0.0,2597.25
1479424244.2450147,561261,1479424244,244886519,,0.3100000023841858,0.0,2590.5
1479424244.2569761,561262,1479424244,256770105,,0.3100000023841858,0.0,2590.5
1479424244.2652962,561263,1479424244,265140858,,0.3100000023841858,0.0,2590.5
1479424244.2757938,561264,1479424244,275641510,,0.3100000023841858,0.0,2577.25
1479424244.285095,561265,1479424244,284961852,,0.3100000023841858,0.0,2590.5
1479424244.2982738,561266,1479424244,298048083,,0.3100000023841858,0.0,2590.5
1479424244.3052957,561267,1479424244,305117401,,0.3100000023841858,0.0,2590.5
1479424244.3157952,561268,1479424244,315627953,,0.3100000023841858,0.0,2604.0
1479424244.3250458,561269,1479424244,324915490,,0.3100000023841858,0.0,2604.0
1479424244.3392317,561270,1479424244,336530470,,0.3100000023841858,0.0,2604.0
1479424244.3449948,561271,1479424244,344863435,,0.3100000023841858,0.0,2604.0
1479424244.35753,561272,1479424244,357390436,,0.3100000023841858,0.0,2604.0
1479424244.364967,561273,1479424244,364846344,,0.3100000023841858,0.0,2577.25
1479424244.3758273,561274,1479424244,375686196,,0.3100000023841858,0.0,2604.0
1479424244.385803,561275,1479424244,385622390,,0.3100000023841858,0.0,2604.0
1479424244.398229,561276,1479424244,398033784,,0.3100000023841858,0.0,2617.75
1479424244.4049954,561277,1479424244,404863584,,0.3100000023841858,0.0,2583.75
1479424244.4167495,561278,1479424244,416621121,,0.3100000023841858,0.0,2583.75
1479424244.4250224,561279,1479424244,424902181,,0.3100000023841858,0.0,2590.5
1479424244.4358194,561280,1479424244,435655064,,0.3100000023841858,0.0,2597.25
1479424244.4450336,561281,1479424244,444906987,,0.3100000023841858,0.0,2597.25
1479424244.4567556,561282,1479424244,456615826,,0.3100000023841858,0.0,2583.75
1479424244.4649847,561283,1479424244,464868129,,0.3100000023841858,0.0,2583.75
1479424244.4767644,561284,1479424244,476634567,,0.3100000023841858,0.0,2583.75
1479424244.484888,561285,1479424244,484774530,,0.3100000023841858,0.0,2604.0
1479424244.4978895,561286,1479424244,497777868,,0.3100000023841858,0.0,2590.5
1479424244.5058448,561287,1479424244,505694103,,0.3100000023841858,0.0,2590.5
1479424244.5157876,561288,1479424244,515629281,,0.3100000023841858,0.0,2564.0
1479424244.5249634,561289,1479424244,524845688,,0.3100000023841858,0.0,2570.5
1479424244.536739,561290,1479424244,536620521,,0.3100000023841858,0.0,2570.5
1479424244.5449774,561291,1479424244,544855364,,0.3100000023841858,0.0,2597.25
1479424244.5567365,561292,1479424244,556551469,,0.3100000023841858,0.0,2577.25
1479424244.5649981,561293,1479424244,564889063,,0.3100000023841858,0.0,2577.25
1479424244.5770402,561294,1479424244,576903402,,0.3100000023841858,0.0,2577.25
1479424244.5849779,561295,1479424244,584863119,,0.3100000023841858,0.0,2583.75
1479424244.5982754,561296,1479424244,598127828,,0.3100000023841858,0.0,2583.75
1479424244.6049712,561297,1479424244,604862816,,0.3100000023841858,0.0,2590.5
1479424244.615767,561298,1479424244,615617515,,0.3100000023841858,0.0,2577.25
1479424244.6250243,561299,1479424244,624892593,,0.3100000023841858,0.0,2577.25
1479424244.6358366,561300,1479424244,635664067,,0.3100000023841858,0.0,2577.25
1479424244.6452851,561301,1479424244,645134731,,0.3100000023841858,0.0,2597.25
1479424244.6569543,561302,1479424244,656845312,,0.3100000023841858,0.0,2597.25
1479424244.6649165,561303,1479424244,664783080,,0.3149999976158142,0.0,2564.0
1479424244.6757777,561304,1479424244,675619023,,0.3179999887943268,0.0,2557.5
1479424244.685845,561305,1479424244,685637760,,0.3179999887943268,0.0,2557.5
1479424244.6981354,561306,1479424244,697984021,,0.32100000977516174,0.0,2590.5
1479424244.7052062,561307,1479424244,705094534,,0.32199999690055847,0.0,2577.25
1479424244.7172406,561308,1479424244,717110312,,0.32199999690055847,0.0,2577.25
1479424244.7249782,561309,1479424244,724863452,,0.3240000009536743,0.0,2590.5
1479424244.7357738,561310,1479424244,735619645,,0.3269999921321869,0.0,2590.5
1479424244.7450583,561311,1479424244,744960863,,0.3269999921321869,0.0,2590.5
1479424244.7571392,561312,1479424244,757010574,,0.33000001311302185,0.0,2590.5
1479424244.7649593,561313,1479424244,764837805,,0.3330000042915344,0.0,2577.25
1479424244.7767866,561314,1479424244,776651657,,0.3330000042915344,0.0,2577.25
1479424244.7854218,561315,1479424244,785307279,,0.33500000834465027,0.0,2570.5
1479424244.7979531,561316,1479424244,797791837,,0.335999995470047,0.0,2583.75
1479424244.8058472,561317,1479424244,805630088,,0.335999995470047,0.0,2583.75
1479424244.8157678,561318,1479424244,815619193,,0.3370000123977661,0.0,2577.25
1479424244.8248117,561319,1479424244,824694121,,0.3370000123977661,0.0,2564.0
1479424244.8368156,561320,1479424244,836664948,,0.3370000123977661,0.0,2564.0
1479424244.8447635,561321,1479424244,844658066,,0.33799999952316284,0.0,2583.75
1479424244.8569756,561322,1479424244,856836001,,0.33799999952316284,0.0,2590.5
1479424244.865028,561323,1479424244,864908912,,0.33799999952316284,0.0,2590.5
1479424244.8757517,561324,1479424244,875617787,,0.33799999952316284,0.0,2564.0
1479424244.8855197,561325,1479424244,885412041,,0.33799999952316284,0.0,2570.5
1479424244.8984864,561326,1479424244,898318618,,0.33799999952316284,0.0,2570.5
1479424244.904716,561327,1479424244,904614767,,0.33799999952316284,0.0,2583.75
1479424244.915753,561328,1479424244,915615953,,0.33799999952316284,0.0,2577.25
1479424244.924993,561329,1479424244,924871198,,0.33799999952316284,0.0,2577.25
1479424244.9358435,561330,1479424244,935643475,,0.33799999952316284,0.0,2564.0
1479424244.9447467,561331,1479424244,944647959,,0.33799999952316284,0.0,2597.25
1479424244.9569113,561332,1479424244,956778272,,0.33799999952316284,0.0,2597.25
1479424244.964751,561333,1479424244,964650554,,0.33799999952316284,0.0,2583.75
1479424244.9758964,561334,1479424244,975730866,,0.33799999952316284,0.0,2577.25
1479424244.986033,561335,1479424244,985863597,,0.33799999952316284,0.0,2577.25
1479424244.9979153,561336,1479424244,997784860,,0.33799999952316284,0.0,2570.5
1479424245.004745,561337,1479424245,4640286,,0.33799999952316284,0.0,2583.75
1479424245.016764,561338,1479424245,16618643,,0.33799999952316284,0.0,2583.75
1479424245.0247679,561339,1479424245,24649443,,0.33799999952316284,0.0,2590.5
1479424245.0367618,561340,1479424245,36634209,,0.33799999952316284,0.0,2583.75
1479424245.0450895,561341,1479424245,44933725,,0.33799999952316284,0.0,2583.75
1479424245.056779,561342,1479424245,56641697,,0.33799999952316284,0.0,2583.75
1479424245.0647995,561343,1479424245,64686159,,0.33799999952316284,0.0,2597.25
1479424245.0772643,561344,1479424245,77133679,,0.33799999952316284,0.0,2597.25
1479424245.0855002,561345,1479424245,85366885,,0.33799999952316284,0.0,2577.25
1479424245.098252,561346,1479424245,98113357,,0.33799999952316284,0.0,2590.5
1479424245.105266,561347,1479424245,105159034,,0.33799999952316284,0.0,2590.5
1479424245.1157377,561348,1479424245,115614959,,0.33799999952316284,0.0,2597.25
1479424245.124769,561349,1479424245,124642085,,0.33799999952316284,0.0,2577.25
1479424245.1367576,561350,1479424245,136618632,,0.33799999952316284,0.0,2577.25
1479424245.1451163,561351,1479424245,144983118,,0.33799999952316284,0.0,2583.75
1479424245.156743,561352,1479424245,156618557,,0.33899998664855957,0.0,2597.25
1479424245.1650448,561353,1479424245,164914479,,0.33899998664855957,0.0,2597.25
1479424245.176775,561354,1479424245,176632070,,0.34200000762939453,0.0,2583.75
1479424245.185511,561355,1479424245,185407153,,0.34599998593330383,0.0,2590.5
1479424245.1983788,561356,1479424245,198237130,,0.34599998593330383,0.0,2590.5
1479424245.2047868,561357,1479424245,204685123,,0.3499999940395355,0.0,2590.5
1479424245.2172635,561358,1479424245,217152336,,0.35499998927116394,0.0,2590.5
1479424245.225008,561359,1479424245,224901832,,0.35499998927116394,0.0,2590.5
1479424245.235836,561360,1479424245,235642816,,0.36000001430511475,0.0,2590.5
1479424245.2449672,561361,1479424245,244858563,,0.36399999260902405,0.0,2583.75
1479424245.2574232,561362,1479424245,257307088,,0.36399999260902405,0.0,2583.75
1479424245.2648807,561363,1479424245,264775010,,0.36800000071525574,0.0,2604.0
1479424245.2758102,561364,1479424245,275663761,,0.3700000047683716,0.0,2604.0
1479424245.2852454,561365,1479424245,285137944,,0.3700000047683716,0.0,2604.0
1479424245.2987645,561366,1479424245,298620209,,0.37299999594688416,0.0,2624.5
1479424245.304881,561367,1479424245,304773552,,0.37599998712539673,0.0,2617.75
1479424245.317026,561368,1479424245,316904262,,0.37599998712539673,0.0,2617.75
1479424245.3248835,561369,1479424245,324782521,,0.37700000405311584,0.0,2617.75
1479424245.3358057,561370,1479424245,335642901,,0.3790000081062317,0.0,2597.25
1479424245.3449876,561371,1479424245,344899855,,0.3790000081062317,0.0,2597.25
1479424245.355962,561372,1479424245,355792930,,0.3790000081062317,0.0,2638.5
1479424245.3649535,561373,1479424245,364819179,,0.3799999952316284,0.0,2638.5
1479424245.3772333,561374,1479424245,377114815,,0.3799999952316284,0.0,2638.5
1479424245.3847868,561375,1479424245,384658457,,0.3799999952316284,0.0,2604.0
1479424245.3981693,561376,1479424245,398034500,,0.3799999952316284,0.0,2631.5
1479424245.4050317,561377,1479424245,404930107,,0.3799999952316284,0.0,2631.5
1479424245.4166925,561378,1479424245,416626515,,0.3799999952316284,0.0,2638.5
1479424245.4249227,561379,1479424245,424860713,,0.3799999952316284,0.0,2617.75
1479424245.436865,561380,1479424245,436780310,,0.3799999952316284,0.0,2617.75
1479424245.4449737,561381,1479424245,444888640,,0.3799999952316284,0.0,2631.5
1479424245.456966,561382,1479424245,456842431,,0.3799999952316284,0.0,2638.5
1479424245.4650786,561383,1479424245,464932844,,0.3799999952316284,0.0,2638.5
1479424245.4768374,561384,1479424245,476634730,,0.3799999952316284,0.0,2624.5
1479424245.485053,561385,1479424245,484866870,,0.3799999952316284,0.0,2638.5
1479424245.498297,561386,1479424245,498084074,,0.3799999952316284,0.0,2638.5
1479424245.5051322,561387,1479424245,504899360,,0.3799999952316284,0.0,2652.5
1479424245.5158532,561388,1479424245,515643595,,0.3799999952316284,0.0,2638.5
1479424245.525134,561389,1479424245,524966499,,0.3799999952316284,0.0,2638.5
1479424245.5370872,561390,1479424245,536893832,,0.3799999952316284,0.0,2652.5
1479424245.5450509,561391,1479424245,544873034,,0.3799999952316284,0.0,2673.75
1479424245.5570393,561392,1479424245,556836102,,0.3799999952316284,0.0,2673.75
1479424245.5650613,561393,1479424245,564869650,,0.3799999952316284,0.0,2652.5
1479424245.5768313,561394,1479424245,576620361,,0.3799999952316284,0.0,2645.5
1479424245.585325,561395,1479424245,585008519,,0.3799999952316284,0.0,2645.5
1479424245.5982301,561396,1479424245,598015464,,0.3799999952316284,0.0,2680.75
1479424245.6050491,561397,1479424245,604868753,,0.3799999952316284,0.0,2652.5
1479424245.61695,561398,1479424245,616710437,,0.3799999952316284,0.0,2652.5
1479424245.6253686,561399,1479424245,625148692,,0.3799999952316284,0.0,2645.5
1479424245.6358213,561400,1479424245,635627575,,0.3799999952316284,0.0,2688.0
1479424245.64503,561401,1479424245,644912585,,0.3799999952316284,0.0,2688.0
1479424245.6559699,561402,1479424245,655829240,,0.3799999952316284,0.0,2652.5
1479424245.664976,561403,1479424245,664858382,,0.3799999952316284,0.0,2652.5
1479424245.6759517,561404,1479424245,675830065,,0.3799999952316284,0.0,2652.5
1479424245.6848938,561405,1479424245,684803840,,0.3799999952316284,0.0,2680.75
1479424245.6979606,561406,1479424245,697805739,,0.3799999952316284,0.0,2659.5
1479424245.7052548,561407,1479424245,705141825,,0.3799999952316284,0.0,2659.5
1479424245.7170308,561408,1479424245,716914444,,0.3799999952316284,0.0,2659.5
1479424245.7249544,561409,1479424245,724842779,,0.3799999952316284,0.0,2688.0
1479424245.736758,561410,1479424245,736643479,,0.3799999952316284,0.0,2688.0
1479424245.744944,561411,1479424245,744846263,,0.3799999952316284,0.0,2666.5
1479424245.7568855,561412,1479424245,756776601,,0.3799999952316284,0.0,2659.5
1479424245.7649963,561413,1479424245,764888863,,0.3799999952316284,0.0,2659.5
1479424245.7759333,561414,1479424245,775825004,,0.3799999952316284,0.0,2695.25
1479424245.785124,561415,1479424245,785006340,,0.3799999952316284,0.0,2666.5
1479424245.7981768,561416,1479424245,798052933,,0.3799999952316284,0.0,2666.5
1479424245.8067374,561417,1479424245,806614771,,0.3799999952316284,0.0,2680.75
1479424245.815805,561418,1479424245,815674613,,0.3799999952316284,0.0,2702.5
1479424245.825072,561419,1479424245,824965979,,0.3799999952316284,0.0,2702.5
1479424245.835789,561420,1479424245,835617523,,0.3799999952316284,0.0,2673.75
1479424245.8449562,561421,1479424245,844864751,,0.3799999952316284,0.0,2680.75
1479424245.8572586,561422,1479424245,857087398,,0.3799999952316284,0.0,2680.75
1479424245.8649783,561423,1479424245,864857366,,0.3799999952316284,0.0,2688.0
1479424245.8757515,561424,1479424245,875611646,,0.3799999952316284,0.0,2666.5
1479424245.885266,561425,1479424245,885141682,,0.3799999952316284,0.0,2666.5
1479424245.8985198,561426,1479424245,898374937,,0.3799999952316284,0.0,2688.0
1479424245.904984,561427,1479424245,904890602,,0.3799999952316284,0.0,2688.0
1479424245.9167414,561428,1479424245,916630967,,0.3799999952316284,0.0,2688.0
1479424245.924957,561429,1479424245,924855433,,0.3799999952316284,0.0,2680.75
1479424245.935801,561430,1479424245,935654313,,0.3799999952316284,0.0,2688.0
1479424245.9450364,561431,1479424245,944891336,,0.3799999952316284,0.0,2688.0
1479424245.956732,561432,1479424245,956630095,,0.3799999952316284,0.0,2680.75
1479424245.964989,561433,1479424245,964858466,,0.3799999952316284,0.0,2680.75
1479424245.9767516,561434,1479424245,976632430,,0.3799999952316284,0.0,2680.75
1479424245.9850066,561435,1479424245,984893869,,0.3799999952316284,0.0,2688.0
1479424245.9984615,561436,1479424245,998328605,,0.3799999952316284,0.0,2695.25
1479424246.0050461,561437,1479424246,4934209,,0.3799999952316284,0.0,2695.25
1479424246.0159752,561438,1479424246,15827007,,0.3799999952316284,0.0,2680.75
1479424246.0250027,561439,1479424246,24867742,,0.3799999952316284,0.0,2695.25
1479424246.0359447,561440,1479424246,35834674,,0.3799999952316284,0.0,2695.25
1479424246.044939,561441,1479424246,44836826,,0.3799999952316284,0.0,2695.25
1479424246.056867,561442,1479424246,56738721,,0.3799999952316284,0.0,2680.75
1479424246.0650063,561443,1479424246,64909648,,0.3799999952316284,0.0,2680.75
1479424246.0757637,561444,1479424246,75615477,,0.3799999952316284,0.0,2688.0
1479424246.0850358,561445,1479424246,84902376,,0.3799999952316284,0.0,2702.5
1479424246.0981917,561446,1479424246,98049290,,0.3799999952316284,0.0,2702.5
1479424246.1049826,561447,1479424246,104884210,,0.3799999952316284,0.0,2673.75
1479424246.115807,561448,1479424246,115682522,,0.3799999952316284,0.0,2680.75
1479424246.1250608,561449,1479424246,124930079,,0.3799999952316284,0.0,2680.75
1479424246.1367311,561450,1479424246,136632941,,0.3799999952316284,0.0,2702.5
1479424246.145015,561451,1479424246,144888855,,0.3799999952316284,0.0,2666.5
1479424246.1571321,561452,1479424246,156891226,,0.3799999952316284,0.0,2666.5
1479424246.1648302,561453,1479424246,164702117,,0.3799999952316284,0.0,2688.0
1479424246.1758637,561454,1479424246,175729396,,0.3799999952316284,0.0,2702.5
1479424246.1857986,561455,1479424246,185678847,,0.3799999952316284,0.0,2702.5
1479424246.198,561456,1479424246,197819317,,0.3799999952316284,0.0,2666.5
1479424246.2050226,561457,1479424246,204889061,,0.3799999952316284,0.0,2695.25
1479424246.2161562,561458,1479424246,216018428,,0.3799999952316284,0.0,2695.25
1479424246.2250025,561459,1479424246,224888870,,0.3799999952316284,0.0,2695.25
1479424246.235905,561460,1479424246,235786306,,0.38100001215934753,0.0,2666.5
1479424246.2450216,561461,1479424246,244932015,,0.38100001215934753,0.0,2666.5
1479424246.256093,561462,1479424246,255887353,,0.38100001215934753,0.0,2695.25
1479424246.2649908,561463,1479424246,264888250,,0.38199999928474426,0.0,2695.25
1479424246.277256,561464,1479424246,277158041,,0.38199999928474426,0.0,2695.25
1479424246.284934,561465,1479424246,284845525,,0.382999986410141,0.0,2673.75
1479424246.2979577,561466,1479424246,297820316,,0.3840000033378601,0.0,2695.25
1479424246.305012,561467,1479424246,304902149,,0.3840000033378601,0.0,2695.25
1479424246.3157587,561468,1479424246,315619148,,0.3840000033378601,0.0,2688.0
1479424246.324956,561469,1479424246,324857728,,0.3840000033378601,0.0,2688.0
1479424246.336021,561470,1479424246,335911414,,0.3840000033378601,0.0,2688.0
1479424246.3450022,561471,1479424246,344899122,,0.38499999046325684,0.0,2702.5
1479424246.3561187,561472,1479424246,355990166,,0.38499999046325684,0.0,2688.0
1479424246.3650553,561473,1479424246,364947141,,0.38499999046325684,0.0,2688.0
1479424246.3770785,561474,1479424246,376907400,,0.38600000739097595,0.0,2695.25
1479424246.384971,561475,1479424246,384856945,,0.3869999945163727,0.0,2702.5
1479424246.3981698,561476,1479424246,398025979,,0.3869999945163727,0.0,2702.5
1479424246.4049845,561477,1479424246,404878229,,0.3880000114440918,0.0,2695.25
1479424246.4157827,561478,1479424246,415628194,,0.3889999985694885,0.0,2695.25
1479424246.4250314,561479,1479424246,424905008,,0.3889999985694885,0.0,2695.25
1479424246.4367838,561480,1479424246,436620607,,0.38999998569488525,0.0,2695.25
1479424246.4449627,561481,1479424246,444856693,,0.38999998569488525,0.0,2688.0
1479424246.4569278,561482,1479424246,456799339,,0.38999998569488525,0.0,2688.0
1479424246.4650443,561483,1479424246,464903715,,0.39100000262260437,0.0,2695.25
1479424246.4770312,561484,1479424246,476909629,,0.39100000262260437,0.0,2695.25
1479424246.4852576,561485,1479424246,485138602,,0.39100000262260437,0.0,2695.25
1479424246.49794,561486,1479424246,497820083,,0.39100000262260437,0.0,2695.25
1479424246.5050037,561487,1479424246,504804803,,0.3919999897480011,0.0,2680.75
1479424246.5168786,561488,1479424246,516744048,,0.3919999897480011,0.0,2680.75
1479424246.5250037,561489,1479424246,524861415,,0.3930000066757202,0.0,2695.25
1479424246.535907,561490,1479424246,535729766,,0.39399999380111694,0.0,2695.25
1479424246.545084,561491,1479424246,544902281,,0.39399999380111694,0.0,2695.25
1479424246.5560036,561492,1479424246,555837711,,0.39500001072883606,0.0,2680.75
1479424246.5652914,561493,1479424246,565159661,,0.39500001072883606,0.0,2702.5
1479424246.5768206,561494,1479424246,576659718,,0.39500001072883606,0.0,2702.5
1479424246.5867648,561495,1479424246,584699169,,0.3959999978542328,0.0,2702.5
1479424246.5980928,561496,1479424246,597947893,,0.3959999978542328,0.0,2688.0
1479424246.6050656,561497,1479424246,604925253,,0.3959999978542328,0.0,2688.0
1479424246.6162145,561498,1479424246,616013998,,0.3959999978542328,0.0,2710.0
1479424246.6248565,561499,1479424246,624700040,,0.3959999978542328,0.0,2695.25
1479424246.636962,561500,1479424246,636812171,,0.3959999978542328,0.0,2695.25
