Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,steering_wheel_angle,steering_wheel_angle_cmd,steering_wheel_torque,speed,enabled,override,driver,fault_wdc,fault_bus1,fault_bus2,fault_calibration,fault_connector
1479424233.3587658,279615,1479424233,358613457,,0.09599310904741287,0.0,-0.0625,20.90833282470703,False,False,False,False,False,False,False,True
1479424233.3793106,279616,1479424233,378617974,,0.09424778074026108,0.0,-0.125,20.905555725097656,False,False,False,False,False,False,False,True
1479424233.3988,279617,1479424233,398650983,,0.09250245243310928,0.0,-0.25,20.90277862548828,False,False,False,False,False,False,False,True
1479424233.41886,279618,1479424233,418687068,,0.09250245243310928,0.0,-0.1875,20.90277862548828,False,False,False,False,False,False,False,True
1479424233.4388478,279619,1479424233,438685819,,0.09075712412595749,0.0,-0.125,20.90277862548828,False,False,False,False,False,False,False,True
1479424233.458917,279620,1479424233,458764564,,0.09075712412595749,0.0,-0.4375,20.8972225189209,False,False,False,False,False,False,False,True
1479424233.4789505,279621,1479424233,478798868,,0.0872664600610733,0.0,-0.4375,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.49895,279622,1479424233,498822020,,0.08203047513961792,0.0,-0.5,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.5189967,279623,1479424233,518836453,,0.07679449021816254,0.0,-0.4375,20.89444351196289,False,False,False,False,False,False,False,True
1479424233.5389872,279624,1479424233,538859183,,0.07155849784612656,0.0,-0.4375,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.559095,279625,1479424233,558918443,,0.06457718461751938,0.0,-0.5,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.5791497,279626,1479424233,578962991,,0.0593411959707737,0.0,-0.375,20.883333206176758,False,False,False,False,False,False,False,True
1479424233.5991604,279627,1479424233,598983812,,0.05585053563117981,0.0,-0.4375,20.883333206176758,False,False,False,False,False,False,False,True
1479424233.6191978,279628,1479424233,619011184,,0.054105207324028015,0.0,-0.5,20.88888931274414,False,False,False,False,False,False,False,True
1479424233.639258,279629,1479424233,639061634,,0.05061454698443413,0.0,-0.5,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.659257,279630,1479424233,659088687,,0.05061454698443413,0.0,-0.5625,20.880556106567383,False,False,False,False,False,False,False,True
1479424233.6792514,279631,1479424233,679098706,,0.04886921867728233,0.0,-0.4375,20.880556106567383,False,False,False,False,False,False,False,True
1479424233.699365,279632,1479424233,699134472,,0.04712389037013054,0.0,-0.375,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.719364,279633,1479424233,719186415,,0.04712389037013054,0.0,-0.4375,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.7394617,279634,1479424233,739225824,,0.04712389037013054,0.0,-0.3125,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.7593744,279635,1479424233,759233115,,0.04712389037013054,0.0,-0.3125,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.7794526,279636,1479424233,779289889,,0.04712389037013054,0.0,-0.1875,20.883333206176758,False,False,False,False,False,False,False,True
1479424233.7994936,279637,1479424233,799292323,,0.04886921867728233,0.0,-0.0625,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.8194911,279638,1479424233,819324265,,0.04886921867728233,0.0,0.0625,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.8395607,279639,1479424233,839368905,,0.05061454698443413,0.0,0.3125,20.891666412353516,False,False,False,False,False,False,False,True
1479424233.8595867,279640,1479424233,859391502,,0.05585053563117981,0.0,0.1875,20.886110305786133,False,False,False,False,False,False,False,True
1479424233.8796356,279641,1479424233,879463671,,0.0593411959707737,0.0,0.125,20.880556106567383,False,False,False,False,False,False,False,True
1479424233.8997324,279642,1479424233,899502860,,0.06283185631036758,0.0,0.1875,20.880556106567383,False,False,False,False,False,False,False,True
1479424233.919613,279643,1479424233,919529371,,0.06457718461751938,0.0,0.1875,20.880556106567383,False,False,False,False,False,False,False,True
1479424233.93968,279644,1479424233,939611247,,0.06457718461751938,0.0,0.1875,20.875,False,False,False,False,False,False,False,True
1479424233.9598053,279645,1479424233,959643265,,0.06457718461751938,0.0,0.0,20.86111068725586,False,False,False,False,False,False,False,True
1479424233.9797997,279646,1479424233,979620365,,0.06457718461751938,0.0,0.0625,20.85555648803711,False,False,False,False,False,False,False,True
1479424233.9998565,279647,1479424233,999661134,,0.06457718461751938,0.0,0.125,20.85555648803711,False,False,False,False,False,False,False,True
1479424234.0198402,279648,1479424234,19662706,,0.06457718461751938,0.0,-0.0625,20.850000381469727,False,False,False,False,False,False,False,True
1479424234.0399568,279649,1479424234,39736546,,0.06457718461751938,0.0,0.0,20.84166717529297,False,False,False,False,False,False,False,True
1479424234.0599113,279650,1479424234,59747353,,0.06283185631036758,0.0,-0.1875,20.836111068725586,False,False,False,False,False,False,False,True
1479424234.0800028,279651,1479424234,79792108,,0.06283185631036758,0.0,-0.125,20.836111068725586,False,False,False,False,False,False,False,True
1479424234.1000543,279652,1479424234,99822374,,0.06283185631036758,0.0,-0.125,20.84166717529297,False,False,False,False,False,False,False,True
1479424234.12003,279653,1479424234,119849393,,0.06283185631036758,0.0,0.0,20.84722137451172,False,False,False,False,False,False,False,True
1479424234.1400614,279654,1479424234,139864960,,0.06283185631036758,0.0,0.1875,20.84722137451172,False,False,False,False,False,False,False,True
1479424234.1600966,279655,1479424234,159911011,,0.06283185631036758,0.0,-0.125,20.844444274902344,False,False,False,False,False,False,False,True
1479424234.1801348,279656,1479424234,179964826,,0.06283185631036758,0.0,0.0,20.84722137451172,False,False,False,False,False,False,False,True
1479424234.2001734,279657,1479424234,199988537,,0.06457718461751938,0.0,0.1875,20.86111068725586,False,False,False,False,False,False,False,True
1479424234.220234,279658,1479424234,220029873,,0.06632251292467117,0.0,0.3125,20.875,False,False,False,False,False,False,False,True
1479424234.2403073,279659,1479424234,240052135,,0.06806784123182297,0.0,0.5,20.880556106567383,False,False,False,False,False,False,False,True
1479424234.2603068,279660,1479424234,260117755,,0.06981316953897476,0.0,0.25,20.877777099609375,False,False,False,False,False,False,False,True
1479424234.2802973,279661,1479424234,280111052,,0.07155849784612656,0.0,0.25,20.877777099609375,False,False,False,False,False,False,False,True
1479424234.3003502,279662,1479424234,300188240,,0.07330382615327835,0.0,0.3125,20.883333206176758,False,False,False,False,False,False,False,True
1479424234.320384,279663,1479424234,320200011,,0.07504915446043015,0.0,0.375,20.891666412353516,False,False,False,False,False,False,False,True
1479424234.3403811,279664,1479424234,340215471,,0.07504915446043015,0.0,0.375,20.891666412353516,False,False,False,False,False,False,False,True
1479424234.3604305,279665,1479424234,360259999,,0.07504915446043015,0.0,0.3125,20.88888931274414,False,False,False,False,False,False,False,True
1479424234.3804717,279666,1479424234,380303340,,0.07504915446043015,0.0,0.4375,20.886110305786133,False,False,False,False,False,False,False,True
1479424234.400561,279667,1479424234,400379289,,0.07504915446043015,0.0,0.375,20.886110305786133,False,False,False,False,False,False,False,True
1479424234.420569,279668,1479424234,420366468,,0.07504915446043015,0.0,0.375,20.883333206176758,False,False,False,False,False,False,False,True
1479424234.440823,279669,1479424234,440449139,,0.07504915446043015,0.0,0.5,20.877777099609375,False,False,False,False,False,False,False,True
1479424234.4606946,279670,1479424234,460458616,,0.07679449021816254,0.0,0.375,20.872222900390625,False,False,False,False,False,False,False,True
1479424234.480628,279671,1479424234,480438826,,0.07853981852531433,0.0,0.4375,20.869443893432617,False,False,False,False,False,False,False,True
1479424234.5008042,279672,1479424234,500622205,,0.08028514683246613,0.0,0.4375,20.869443893432617,False,False,False,False,False,False,False,True
1479424234.5207462,279673,1479424234,520541171,,0.08203047513961792,0.0,0.375,20.869443893432617,False,False,False,False,False,False,False,True
1479424234.540922,279674,1479424234,540653399,,0.08203047513961792,0.0,0.4375,20.869443893432617,False,False,False,False,False,False,False,True
1479424234.5608222,279675,1479424234,560650495,,0.08377580344676971,0.0,0.375,20.866666793823242,False,False,False,False,False,False,False,True
1479424234.580936,279676,1479424234,580621976,,0.08377580344676971,0.0,0.375,20.872222900390625,False,False,False,False,False,False,False,True
1479424234.6008716,279677,1479424234,600687265,,0.08377580344676971,0.0,0.4375,20.877777099609375,False,False,False,False,False,False,False,True
1479424234.6211777,279678,1479424234,620977027,,0.08552113175392151,0.0,0.375,20.886110305786133,False,False,False,False,False,False,False,True
1479424234.6411095,279679,1479424234,640873899,,0.0872664600610733,0.0,0.6875,20.88888931274414,False,False,False,False,False,False,False,True
1479424234.661026,279680,1479424234,660792284,,0.0890117883682251,0.0,0.125,20.88888931274414,False,False,False,False,False,False,False,True
1479424234.6810503,279681,1479424234,680796063,,0.0890117883682251,0.0,0.25,20.886110305786133,False,False,False,False,False,False,False,True
1479424234.701085,279682,1479424234,700867184,,0.0890117883682251,0.0,0.375,20.886110305786133,False,False,False,False,False,False,False,True
1479424234.7210948,279683,1479424234,720885123,,0.0890117883682251,0.0,0.375,20.88888931274414,False,False,False,False,False,False,False,True
1479424234.7413955,279684,1479424234,741145916,,0.0890117883682251,0.0,0.125,20.899999618530273,False,False,False,False,False,False,False,True
1479424234.7611704,279685,1479424234,760963076,,0.0872664600610733,0.0,0.125,20.899999618530273,False,False,False,False,False,False,False,True
1479424234.7811804,279686,1479424234,780966354,,0.0890117883682251,0.0,0.625,20.8972225189209,False,False,False,False,False,False,False,True
1479424234.8013237,279687,1479424234,801049938,,0.09250245243310928,0.0,0.3125,20.90277862548828,False,False,False,False,False,False,False,True
1479424234.8213274,279688,1479424234,821030428,,0.09250245243310928,0.0,0.125,20.913888931274414,False,False,False,False,False,False,False,True
1479424234.8412626,279689,1479424234,841082989,,0.09250245243310928,0.0,0.25,20.927778244018555,False,False,False,False,False,False,False,True
1479424234.8613505,279690,1479424234,861122644,,0.09250245243310928,0.0,0.3125,20.936111450195312,False,False,False,False,False,False,False,True
1479424234.881358,279691,1479424234,881124140,,0.09424778074026108,0.0,0.625,20.938888549804688,False,False,False,False,False,False,False,True
1479424234.9013944,279692,1479424234,901205057,,0.09599310904741287,0.0,0.375,20.94444465637207,False,False,False,False,False,False,False,True
1479424234.9214349,279693,1479424234,921216142,,0.09599310904741287,0.0,0.75,20.952777862548828,False,False,False,False,False,False,False,True
1479424234.9414399,279694,1479424234,941228793,,0.09948376566171646,0.0,0.625,20.95833396911621,False,False,False,False,False,False,False,True
1479424234.9614658,279695,1479424234,961285697,,0.10297442227602005,0.0,0.5625,20.952777862548828,False,False,False,False,False,False,False,True
1479424234.9815588,279696,1479424234,981329620,,0.10471975803375244,0.0,0.6875,20.950000762939453,False,False,False,False,False,False,False,True
1479424235.0015223,279697,1479424235,1339504,,0.10646508634090424,0.0,0.625,20.950000762939453,False,False,False,False,False,False,False,True
1479424235.0215812,279698,1479424235,21367631,,0.10646508634090424,0.0,0.5625,20.94444465637207,False,False,False,False,False,False,False,True
1479424235.0415673,279699,1479424235,41389872,,0.10646508634090424,0.0,0.5,20.933332443237305,False,False,False,False,False,False,False,True
1479424235.0616677,279700,1479424235,61466674,,0.10646508634090424,0.0,0.25,20.922222137451172,False,False,False,False,False,False,False,True
1479424235.081683,279701,1479424235,81473405,,0.10646508634090424,0.0,0.1875,20.91111183166504,False,False,False,False,False,False,False,True
1479424235.1017263,279702,1479424235,101530081,,0.10471975803375244,0.0,0.1875,20.90277862548828,False,False,False,False,False,False,False,True
1479424235.1217828,279703,1479424235,121534052,,0.10471975803375244,0.0,0.0625,20.8972225189209,False,False,False,False,False,False,False,True
1479424235.1418297,279704,1479424235,141653904,,0.10471975803375244,0.0,0.375,20.891666412353516,False,False,False,False,False,False,False,True
1479424235.161826,279705,1479424235,161637165,,0.10471975803375244,0.0,0.125,20.875,False,False,False,False,False,False,False,True
1479424235.1820338,279706,1479424235,181652280,,0.10471975803375244,0.0,0.375,20.866666793823242,False,False,False,False,False,False,False,True
1479424235.20185,279707,1479424235,201665516,,0.10297442227602005,0.0,0.5,20.872222900390625,False,False,False,False,False,False,False,True
1479424235.2219567,279708,1479424235,221737739,,0.10471975803375244,0.0,0.5625,20.877777099609375,False,False,False,False,False,False,False,True
1479424235.2418857,279709,1479424235,241739794,,0.10646508634090424,0.0,0.4375,20.875,False,False,False,False,False,False,False,True
1479424235.2619271,279710,1479424235,261757192,,0.10471975803375244,0.0,0.375,20.866666793823242,False,False,False,False,False,False,False,True
1479424235.2820044,279711,1479424235,281839843,,0.10471975803375244,0.0,0.4375,20.863889694213867,False,False,False,False,False,False,False,True
1479424235.3019974,279712,1479424235,301872594,,0.10471975803375244,0.0,0.25,20.866666793823242,False,False,False,False,False,False,False,True
1479424235.3220396,279713,1479424235,321903830,,0.10471975803375244,0.0,0.1875,20.875,False,False,False,False,False,False,False,True
1479424235.3420568,279714,1479424235,341915116,,0.10471975803375244,0.0,0.625,20.877777099609375,False,False,False,False,False,False,False,True
1479424235.3621347,279715,1479424235,361966618,,0.10471975803375244,0.0,0.6875,20.872222900390625,False,False,False,False,False,False,False,True
1479424235.3821218,279716,1479424235,381964538,,0.10646508634090424,0.0,0.3125,20.869443893432617,False,False,False,False,False,False,False,True
1479424235.402187,279717,1479424235,402032130,,0.10471975803375244,0.0,0.5625,20.877777099609375,False,False,False,False,False,False,False,True
1479424235.4222755,279718,1479424235,422073731,,0.10646508634090424,0.0,0.25,20.88888931274414,False,False,False,False,False,False,False,True
1479424235.4422812,279719,1479424235,442101670,,0.10646508634090424,0.0,0.5,20.891666412353516,False,False,False,False,False,False,False,True
1479424235.4622717,279720,1479424235,462112028,,0.10646508634090424,0.0,0.625,20.88888931274414,False,False,False,False,False,False,False,True
1479424235.4823015,279721,1479424235,482144188,,0.10646508634090424,0.0,0.5,20.88888931274414,False,False,False,False,False,False,False,True
1479424235.5023556,279722,1479424235,502186967,,0.10646508634090424,0.0,0.3125,20.88888931274414,False,False,False,False,False,False,False,True
1479424235.5223548,279723,1479424235,522203208,,0.10646508634090424,0.0,0.75,20.886110305786133,False,False,False,False,False,False,False,True
1479424235.5424695,279724,1479424235,542266350,,0.10646508634090424,0.0,0.4375,20.886110305786133,False,False,False,False,False,False,False,True
1479424235.562438,279725,1479424235,562300118,,0.10471975803375244,0.0,0.625,20.883333206176758,False,False,False,False,False,False,False,True
1479424235.5824506,279726,1479424235,582301066,,0.10646508634090424,0.0,1.0625,20.877777099609375,False,False,False,False,False,False,False,True
1479424235.6025214,279727,1479424235,602368926,,0.11170107126235962,0.0,0.9375,20.872222900390625,False,False,False,False,False,False,False,True
1479424235.62254,279728,1479424235,622391147,,0.116937056183815,0.0,0.625,20.866666793823242,False,False,False,False,False,False,False,True
1479424235.6426008,279729,1479424235,642434393,,0.1186823919415474,0.0,0.9375,20.86111068725586,False,False,False,False,False,False,False,True
1479424235.662546,279730,1479424235,662426422,,0.12042772024869919,0.0,0.75,20.85555648803711,False,False,False,False,False,False,False,True
1479424235.6826801,279731,1479424235,682507632,,0.12042772024869919,0.0,0.6875,20.8527774810791,False,False,False,False,False,False,False,True
1479424235.7026691,279732,1479424235,702504628,,0.12042772024869919,0.0,0.6875,20.8527774810791,False,False,False,False,False,False,False,True
1479424235.7227654,279733,1479424235,722614488,,0.12042772024869919,0.0,0.5625,20.850000381469727,False,False,False,False,False,False,False,True
1479424235.7428036,279734,1479424235,742657731,,0.12042772024869919,0.0,0.625,20.84722137451172,False,False,False,False,False,False,False,True
1479424235.7627754,279735,1479424235,762633265,,0.12042772024869919,0.0,0.5625,20.83888816833496,False,False,False,False,False,False,False,True
1479424235.782905,279736,1479424235,782651186,,0.1186823919415474,0.0,0.5625,20.83333396911621,False,False,False,False,False,False,False,True
1479424235.8028364,279737,1479424235,802681872,,0.1186823919415474,0.0,0.4375,20.827777862548828,False,False,False,False,False,False,False,True
1479424235.8229084,279738,1479424235,822742043,,0.116937056183815,0.0,0.5,20.825000762939453,False,False,False,False,False,False,False,True
1479424235.842896,279739,1479424235,842744165,,0.116937056183815,0.0,0.5,20.816667556762695,False,False,False,False,False,False,False,True
1479424235.8629525,279740,1479424235,862788334,,0.116937056183815,0.0,0.375,20.80555534362793,False,False,False,False,False,False,False,True
1479424235.8830655,279741,1479424235,882822369,,0.116937056183815,0.0,0.5625,20.80555534362793,False,False,False,False,False,False,False,True
1479424235.9030626,279742,1479424235,902874449,,0.116937056183815,0.0,0.5,20.802778244018555,False,False,False,False,False,False,False,True
1479424235.9231806,279743,1479424235,922909768,,0.11519172787666321,0.0,0.5625,20.797222137451172,False,False,False,False,False,False,False,True
1479424235.9430861,279744,1479424235,942910520,,0.11519172787666321,0.0,0.3125,20.788888931274414,False,False,False,False,False,False,False,True
1479424235.9632275,279745,1479424235,963048539,,0.11344639956951141,0.0,0.1875,20.78333282470703,False,False,False,False,False,False,False,True
1479424235.9832275,279746,1479424235,983051899,,0.11170107126235962,0.0,0.3125,20.78611183166504,False,False,False,False,False,False,False,True
1479424236.0032024,279747,1479424236,3046303,,0.11170107126235962,0.0,0.375,20.788888931274414,False,False,False,False,False,False,False,True
1479424236.0232518,279748,1479424236,23064775,,0.11170107126235962,0.0,0.375,20.79166603088379,False,False,False,False,False,False,False,True
1479424236.043288,279749,1479424236,43102878,,0.11170107126235962,0.0,0.375,20.79166603088379,False,False,False,False,False,False,False,True
1479424236.0632646,279750,1479424236,63108072,,0.11170107126235962,0.0,0.375,20.79166603088379,False,False,False,False,False,False,False,True
1479424236.0834029,279751,1479424236,83159207,,0.11170107126235962,0.0,0.3125,20.797222137451172,False,False,False,False,False,False,False,True
1479424236.1033437,279752,1479424236,103184660,,0.11170107126235962,0.0,0.3125,20.794445037841797,False,False,False,False,False,False,False,True
1479424236.123427,279753,1479424236,123263166,,0.11170107126235962,0.0,0.4375,20.794445037841797,False,False,False,False,False,False,False,True
1479424236.14343,279754,1479424236,143278581,,0.11170107126235962,0.0,0.5,20.794445037841797,False,False,False,False,False,False,False,True
1479424236.1635177,279755,1479424236,163323606,,0.11170107126235962,0.0,0.3125,20.788888931274414,False,False,False,False,False,False,False,True
1479424236.1834671,279756,1479424236,183328359,,0.11170107126235962,0.0,0.5625,20.77777862548828,False,False,False,False,False,False,False,True
1479424236.2035093,279757,1479424236,203384634,,0.11170107126235962,0.0,0.0,20.766666412353516,False,False,False,False,False,False,False,True
1479424236.2235315,279758,1479424236,223394807,,0.10995574295520782,0.0,0.375,20.761110305786133,False,False,False,False,False,False,False,True
1479424236.243563,279759,1479424236,243427698,,0.10821041464805603,0.0,0.375,20.755556106567383,False,False,False,False,False,False,False,True
1479424236.2636552,279760,1479424236,263463098,,0.10995574295520782,0.0,0.3125,20.744443893432617,False,False,False,False,False,False,False,True
1479424236.2836504,279761,1479424236,283491915,,0.10821041464805603,0.0,0.0625,20.73611068725586,False,False,False,False,False,False,False,True
1479424236.303765,279762,1479424236,303618354,,0.10821041464805603,0.0,0.1875,20.73055648803711,False,False,False,False,False,False,False,True
1479424236.3237817,279763,1479424236,323635962,,0.10821041464805603,0.0,0.0,20.725000381469727,False,False,False,False,False,False,False,True
1479424236.3437738,279764,1479424236,343629195,,0.10821041464805603,0.0,0.0,20.719444274902344,False,False,False,False,False,False,False,True
1479424236.3638022,279765,1479424236,363643145,,0.10646508634090424,0.0,-0.0625,20.711111068725586,False,False,False,False,False,False,False,True
1479424236.384085,279766,1479424236,383934600,,0.10646508634090424,0.0,0.125,20.705554962158203,False,False,False,False,False,False,False,True
1479424236.4040174,279767,1479424236,403857137,,0.10646508634090424,0.0,0.0,20.700000762939453,False,False,False,False,False,False,False,True
1479424236.4241104,279768,1479424236,423926171,,0.10646508634090424,0.0,-0.0625,20.697221755981445,False,False,False,False,False,False,False,True
1479424236.444096,279769,1479424236,443956941,,0.10646508634090424,0.0,-0.125,20.691667556762695,False,False,False,False,False,False,False,True
1479424236.4640102,279770,1479424236,463828118,,0.10646508634090424,0.0,0.0625,20.688888549804688,False,False,False,False,False,False,False,True
1479424236.4840832,279771,1479424236,483944943,,0.10646508634090424,0.0,0.0,20.68055534362793,False,False,False,False,False,False,False,True
1479424236.50409,279772,1479424236,503968455,,0.10646508634090424,0.0,0.0625,20.674999237060547,False,False,False,False,False,False,False,True
1479424236.5240912,279773,1479424236,523926794,,0.10471975803375244,0.0,0.125,20.674999237060547,False,False,False,False,False,False,False,True
1479424236.5440433,279774,1479424236,543926869,,0.10471975803375244,0.0,0.125,20.68055534362793,False,False,False,False,False,False,False,True
1479424236.5641725,279775,1479424236,564010410,,0.10471975803375244,0.0,0.1875,20.677778244018555,False,False,False,False,False,False,False,True
1479424236.584181,279776,1479424236,584014901,,0.10646508634090424,0.0,0.125,20.672222137451172,False,False,False,False,False,False,False,True
1479424236.6043327,279777,1479424236,604207874,,0.10471975803375244,0.0,0.25,20.66666603088379,False,False,False,False,False,False,False,True
1479424236.6243541,279778,1479424236,624208925,,0.10646508634090424,0.0,0.1875,20.663888931274414,False,False,False,False,False,False,False,True
1479424236.6443446,279779,1479424236,644218421,,0.10646508634090424,0.0,0.375,20.66111183166504,False,False,False,False,False,False,False,True
1479424236.6643264,279780,1479424236,664138988,,0.10646508634090424,0.0,0.3125,20.65277862548828,False,False,False,False,False,False,False,True
1479424236.6844187,279781,1479424236,684218067,,0.10646508634090424,0.0,0.3125,20.641666412353516,False,False,False,False,False,False,False,True
1479424236.7043803,279782,1479424236,704242271,,0.10646508634090424,0.0,0.375,20.636110305786133,False,False,False,False,False,False,False,True
1479424236.7246113,279783,1479424236,724471889,,0.10646508634090424,0.0,0.375,20.627777099609375,False,False,False,False,False,False,False,True
1479424236.744517,279784,1479424236,744410418,,0.10646508634090424,0.0,0.25,20.616666793823242,False,False,False,False,False,False,False,True
1479424236.7644608,279785,1479424236,764337684,,0.10646508634090424,0.0,0.125,20.6027774810791,False,False,False,False,False,False,False,True
1479424236.7846494,279786,1479424236,784455655,,0.10471975803375244,0.0,0.125,20.58888816833496,False,False,False,False,False,False,False,True
1479424236.8046427,279787,1479424236,804446483,,0.10297442227602005,0.0,-0.1875,20.572221755981445,False,False,False,False,False,False,False,True
1479424236.8245702,279788,1479424236,824426960,,0.09773843735456467,0.0,-0.375,20.55555534362793,False,False,False,False,False,False,False,True
1479424236.844643,279789,1479424236,844423288,,0.09250245243310928,0.0,-0.3125,20.544445037841797,False,False,False,False,False,False,False,True
1479424236.8646154,279790,1479424236,864470435,,0.09075712412595749,0.0,-0.5,20.53611183166504,False,False,False,False,False,False,False,True
1479424236.8848977,279791,1479424236,884652549,,0.08203047513961792,0.0,-0.5,20.524999618530273,False,False,False,False,False,False,False,True
1479424236.90486,279792,1479424236,904709572,,0.07679449021816254,0.0,-0.5,20.516666412353516,False,False,False,False,False,False,False,True
1479424236.9249353,279793,1479424236,924800906,,0.07330382615327835,0.0,-0.4375,20.511110305786133,False,False,False,False,False,False,False,True
1479424236.9448106,279794,1479424236,944628186,,0.07155849784612656,0.0,-0.5625,20.511110305786133,False,False,False,False,False,False,False,True
1479424236.9647822,279795,1479424236,964640751,,0.07155849784612656,0.0,-0.1875,20.511110305786133,False,False,False,False,False,False,False,True
1479424236.9848733,279796,1479424236,984729085,,0.07155849784612656,0.0,-0.5625,20.508333206176758,False,False,False,False,False,False,False,True
1479424237.0048692,279797,1479424237,4737954,,0.07155849784612656,0.0,-0.1875,20.508333206176758,False,False,False,False,False,False,False,True
1479424237.0250595,279798,1479424237,24928003,,0.07330382615327835,0.0,0.0,20.511110305786133,False,False,False,False,False,False,False,True
1479424237.0449378,279799,1479424237,44784308,,0.07330382615327835,0.0,-0.0625,20.524999618530273,False,False,False,False,False,False,False,True
1479424237.065143,279800,1479424237,65027200,,0.07504915446043015,0.0,0.0625,20.52777862548828,False,False,False,False,False,False,False,True
1479424237.0852156,279801,1479424237,85011243,,0.07504915446043015,0.0,0.0625,20.51388931274414,False,False,False,False,False,False,False,True
1479424237.1051922,279802,1479424237,105011903,,0.07504915446043015,0.0,0.0625,20.508333206176758,False,False,False,False,False,False,False,True
1479424237.1250591,279803,1479424237,124915216,,0.07504915446043015,0.0,0.0625,20.51388931274414,False,False,False,False,False,False,False,True
1479424237.1452682,279804,1479424237,145005514,,0.07679449021816254,0.0,0.4375,20.5222225189209,False,False,False,False,False,False,False,True
1479424237.1651282,279805,1479424237,165005494,,0.08028514683246613,0.0,0.3125,20.51944351196289,False,False,False,False,False,False,False,True
1479424237.1853957,279806,1479424237,185239618,,0.08203047513961792,0.0,0.25,20.505556106567383,False,False,False,False,False,False,False,True
1479424237.2053385,279807,1479424237,205208705,,0.08028514683246613,0.0,0.1875,20.494443893432617,False,False,False,False,False,False,False,True
1479424237.22535,279808,1479424237,225236974,,0.08028514683246613,0.0,0.125,20.491666793823242,False,False,False,False,False,False,False,True
1479424237.2453144,279809,1479424237,245122296,,0.08028514683246613,0.0,0.0,20.497222900390625,False,False,False,False,False,False,False,True
1479424237.2653892,279810,1479424237,265257523,,0.08028514683246613,0.0,0.125,20.48611068725586,False,False,False,False,False,False,False,True
1479424237.2888267,279811,1479424237,288636927,,0.07853981852531433,0.0,0.125,20.461111068725586,False,False,False,False,False,False,False,True
1479424237.30567,279812,1479424237,305484082,,0.07504915446043015,0.0,0.0625,20.452777862548828,False,False,False,False,False,False,False,True
1479424237.3255222,279813,1479424237,325389173,,0.07504915446043015,0.0,-0.125,20.44444465637207,False,False,False,False,False,False,False,True
1479424237.3455908,279814,1479424237,345391685,,0.07330382615327835,0.0,0.0625,20.450000762939453,False,False,False,False,False,False,False,True
1479424237.3655074,279815,1479424237,365334962,,0.07330382615327835,0.0,0.1875,20.447221755981445,False,False,False,False,False,False,False,True
1479424237.3873177,279816,1479424237,385446480,,0.07330382615327835,0.0,0.375,20.436111450195312,False,False,False,False,False,False,False,True
1479424237.4056,279817,1479424237,405433107,,0.07504915446043015,0.0,0.3125,20.436111450195312,False,False,False,False,False,False,False,True
1479424237.4260683,279818,1479424237,425888434,,0.07504915446043015,0.0,0.3125,20.44444465637207,False,False,False,False,False,False,False,True
1479424237.4458954,279819,1479424237,445696304,,0.07504915446043015,0.0,0.1875,20.455554962158203,False,False,False,False,False,False,False,True
1479424237.4656668,279820,1479424237,465526246,,0.07504915446043015,0.0,0.4375,20.461111068725586,False,False,False,False,False,False,False,True
1479424237.4857247,279821,1479424237,485565154,,0.07504915446043015,0.0,0.4375,20.48055648803711,False,False,False,False,False,False,False,True
1479424237.505823,279822,1479424237,505641584,,0.07679449021816254,0.0,0.625,20.483333587646484,False,False,False,False,False,False,False,True
1479424237.5257711,279823,1479424237,525615971,,0.07853981852531433,0.0,0.625,20.483333587646484,False,False,False,False,False,False,False,True
1479424237.545949,279824,1479424237,545750808,,0.08203047513961792,0.0,0.625,20.491666793823242,False,False,False,False,False,False,False,True
1479424237.565901,279825,1479424237,565700847,,0.0890117883682251,0.0,0.6875,20.491666793823242,False,False,False,False,False,False,False,True
1479424237.5858653,279826,1479424237,585694885,,0.09250245243310928,0.0,0.5,20.48611068725586,False,False,False,False,False,False,False,True
1479424237.6058898,279827,1479424237,605752074,,0.09599310904741287,0.0,0.5,20.48611068725586,False,False,False,False,False,False,False,True
1479424237.6260462,279828,1479424237,625754542,,0.09599310904741287,0.0,0.6875,20.48611068725586,False,False,False,False,False,False,False,True
1479424237.6459272,279829,1479424237,645788742,,0.09773843735456467,0.0,0.6875,20.48611068725586,False,False,False,False,False,False,False,True
1479424237.6660342,279830,1479424237,665822478,,0.09948376566171646,0.0,0.5,20.4777774810791,False,False,False,False,False,False,False,True
1479424237.6860352,279831,1479424237,685871653,,0.09948376566171646,0.0,0.5,20.469444274902344,False,False,False,False,False,False,False,True
1479424237.7060783,279832,1479424237,705917622,,0.09948376566171646,0.0,0.5,20.46388816833496,False,False,False,False,False,False,False,True
1479424237.7261045,279833,1479424237,725915766,,0.09948376566171646,0.0,0.375,20.461111068725586,False,False,False,False,False,False,False,True
