Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,brake_torque_request,brake_torque_actual,wheel_torque_actual,accel_over_ground,hsa.status,hsa.mode,abs_active,abs_enabled,stab_active,stab_enabled,trac_active,trac_enabled,parking_brake.status,stationary
1479424257.8441312,281308,1479424257,843919751,,0.0,0.0,496.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.8640554,281309,1479424257,863874659,,0.0,0.0,488.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.8840935,281310,1479424257,883871207,,0.0,0.0,492.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.9040337,281311,1479424257,903870376,,0.0,0.0,488.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.9241233,281312,1479424257,923920531,,0.0,0.0,488.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.9440873,281313,1479424257,943886739,,0.0,0.0,480.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.9640882,281314,1479424257,963871251,,0.0,0.0,464.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424257.9840968,281315,1479424257,983892465,,0.0,0.0,464.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.0040512,281316,1479424258,3871717,,0.0,0.0,468.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.0240629,281317,1479424258,23862565,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.0440953,281318,1479424258,43914773,,0.0,0.0,484.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.0640926,281319,1479424258,63916014,,0.0,0.0,492.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.0840654,281320,1479424258,83873107,,0.0,0.0,488.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.1040933,281321,1479424258,103891338,,0.0,0.0,496.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424258.1241422,281322,1479424258,123917111,,0.0,0.0,496.0,-0.17499999701976776,0,1,False,True,False,True,False,True,0,False
1479424258.144109,281323,1479424258,143868967,,0.0,0.0,492.0,-0.17499999701976776,0,1,False,True,False,True,False,True,0,False
1479424258.1641574,281324,1479424258,163922452,,0.0,0.0,484.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424258.1841085,281325,1479424258,183873917,,0.0,0.0,480.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.2040768,281326,1479424258,203875122,,0.0,0.0,480.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.2240405,281327,1479424258,223868752,,0.0,0.0,472.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424258.244112,281328,1479424258,243894008,,0.0,0.0,468.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424258.2640636,281329,1479424258,263882827,,0.0,0.0,452.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.2840908,281330,1479424258,283883291,,0.0,0.0,452.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.3040926,281331,1479424258,303907609,,0.0,0.0,456.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.3240654,281332,1479424258,323890441,,0.0,0.0,452.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.344104,281333,1479424258,343878053,,0.0,0.0,456.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.3641112,281334,1479424258,363915584,,0.0,0.0,460.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.3841043,281335,1479424258,383916699,,0.0,0.0,484.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.404097,281336,1479424258,403870472,,0.0,0.0,488.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.4240835,281337,1479424258,423875734,,0.0,0.0,492.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.4440901,281338,1479424258,443936010,,0.0,0.0,500.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.4641113,281339,1479424258,463919470,,0.0,0.0,508.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.4842823,281340,1479424258,484101487,,0.0,0.0,516.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.5040634,281341,1479424258,503871817,,0.0,0.0,508.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.5240588,281342,1479424258,523875002,,0.0,0.0,512.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.544181,281343,1479424258,543898462,,0.0,0.0,504.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.5640767,281344,1479424258,563879370,,0.0,0.0,508.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.5841572,281345,1479424258,583912995,,0.0,0.0,508.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.6040754,281346,1479424258,603880281,,0.0,0.0,512.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424258.6240442,281347,1479424258,623871577,,0.0,0.0,512.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.6440632,281348,1479424258,643871604,,0.0,0.0,504.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.6640635,281349,1479424258,663875511,,0.0,0.0,516.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.6840715,281350,1479424258,683876524,,0.0,0.0,508.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.7041004,281351,1479424258,703912025,,0.0,0.0,508.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.7240927,281352,1479424258,723911784,,0.0,0.0,500.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424258.7441185,281353,1479424258,743925068,,0.0,0.0,496.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424258.7641377,281354,1479424258,763917696,,0.0,0.0,504.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424258.7841122,281355,1479424258,783918072,,0.0,0.0,508.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424258.804135,281356,1479424258,803941075,,0.0,0.0,512.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.8241253,281357,1479424258,823923083,,0.0,0.0,512.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.844075,281358,1479424258,843901063,,0.0,0.0,520.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.864061,281359,1479424258,863873754,,0.0,0.0,512.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.8839881,281360,1479424258,883866090,,0.0,0.0,528.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.903943,281361,1479424258,903868691,,0.0,0.0,516.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.9239426,281362,1479424258,923860145,,0.0,0.0,516.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.9439578,281363,1479424258,943860195,,0.0,0.0,520.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.963969,281364,1479424258,963871079,,0.0,0.0,520.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424258.9840686,281365,1479424258,983911218,,0.0,0.0,528.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.0040147,281366,1479424259,3890225,,0.0,0.0,524.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.0240524,281367,1479424259,23914983,,0.0,0.0,528.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.044228,281368,1479424259,44101326,,0.0,0.0,520.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.064069,281369,1479424259,63926683,,0.0,0.0,528.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.0841403,281370,1479424259,84070568,,0.0,0.0,528.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.1040955,281371,1479424259,103960555,,0.0,0.0,528.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.124065,281372,1479424259,123909982,,0.0,0.0,532.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.1441581,281373,1479424259,143918156,,0.0,0.0,524.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.164096,281374,1479424259,163915933,,0.0,0.0,520.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.1840777,281375,1479424259,183873004,,0.0,0.0,512.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.204114,281376,1479424259,203931220,,0.0,0.0,512.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.224069,281377,1479424259,223887125,,0.0,0.0,500.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.2440562,281378,1479424259,243875975,,0.0,0.0,504.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.2641568,281379,1479424259,263953444,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.2840407,281380,1479424259,283877128,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.3040507,281381,1479424259,303878057,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.32408,281382,1479424259,323886114,,0.0,0.0,508.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.3441126,281383,1479424259,343924585,,0.0,0.0,516.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.3640513,281384,1479424259,363871471,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.3841171,281385,1479424259,383915167,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.4040968,281386,1479424259,403921565,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.4241543,281387,1479424259,423927405,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.4440687,281388,1479424259,443914124,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.464094,281389,1479424259,463913544,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.4841135,281390,1479424259,483921823,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.5040898,281391,1479424259,503919491,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.5241022,281392,1479424259,523913152,,0.0,0.0,516.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.5440748,281393,1479424259,543878268,,0.0,0.0,504.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.5640135,281394,1479424259,563869702,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.584096,281395,1479424259,583916012,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.6040788,281396,1479424259,603894436,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.6241488,281397,1479424259,623914836,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.6440911,281398,1479424259,643920831,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.6640716,281399,1479424259,663875268,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.6840863,281400,1479424259,683918830,,0.0,0.0,504.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.7040772,281401,1479424259,703917949,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.724117,281402,1479424259,723919044,,0.0,0.0,508.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.7440915,281403,1479424259,743921426,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.7640831,281404,1479424259,763913701,,0.0,0.0,504.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.784091,281405,1479424259,783918264,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.8041427,281406,1479424259,803962865,,0.0,0.0,520.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.824119,281407,1479424259,823925444,,0.0,0.0,520.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.8440979,281408,1479424259,843919931,,0.0,0.0,512.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.8640938,281409,1479424259,863918808,,0.0,0.0,504.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.8840783,281410,1479424259,883914810,,0.0,0.0,504.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.904065,281411,1479424259,903875351,,0.0,0.0,496.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.9240608,281412,1479424259,923911982,,0.0,0.0,492.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424259.944051,281413,1479424259,943895828,,0.0,0.0,480.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.9641001,281414,1479424259,963913263,,0.0,0.0,480.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424259.9841282,281415,1479424259,983909376,,0.0,0.0,480.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.0040665,281416,1479424260,3907647,,0.0,0.0,488.0,0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.0240743,281417,1479424260,23910409,,0.0,0.0,492.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.0441127,281418,1479424260,43924094,,0.0,0.0,504.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.0641053,281419,1479424260,63937898,,0.0,0.0,508.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.0841382,281420,1479424260,83979723,,0.0,0.0,504.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.1041691,281421,1479424260,104021727,,0.0,0.0,508.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.1241798,281422,1479424260,124043037,,0.0,0.0,496.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.1442344,281423,1479424260,144039389,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.164216,281424,1479424260,164074442,,0.0,0.0,476.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.18428,281425,1479424260,184119592,,0.0,0.0,476.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.2043085,281426,1479424260,204156284,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.2243311,281427,1479424260,224171961,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.2440784,281428,1479424260,243919410,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.264082,281429,1479424260,263911108,,0.0,0.0,476.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.284135,281430,1479424260,283917078,,0.0,0.0,476.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.3040707,281431,1479424260,303902866,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.3241057,281432,1479424260,323918139,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.3441007,281433,1479424260,343923253,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.364145,281434,1479424260,363922817,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.384126,281435,1479424260,383926753,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.4041424,281436,1479424260,403965652,,0.0,0.0,476.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.4240723,281437,1479424260,423912297,,0.0,0.0,476.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.444069,281438,1479424260,443913112,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.464145,281439,1479424260,463965385,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.4841065,281440,1479424260,483913344,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.5040882,281441,1479424260,503914508,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.5242777,281442,1479424260,524099107,,0.0,0.0,464.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.5440817,281443,1479424260,543916916,,0.0,0.0,460.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.5641005,281444,1479424260,563920840,,0.0,0.0,460.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.584139,281445,1479424260,583935758,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.6040578,281446,1479424260,603911888,,0.0,0.0,460.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.624079,281447,1479424260,623928489,,0.0,0.0,448.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.6441314,281448,1479424260,643922516,,0.0,0.0,460.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.6640809,281449,1479424260,663911317,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.684098,281450,1479424260,683922341,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.7041159,281451,1479424260,703965351,,0.0,0.0,468.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.7241237,281452,1479424260,723920830,,0.0,0.0,464.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.7441082,281453,1479424260,743912423,,0.0,0.0,480.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.7640817,281454,1479424260,763914231,,0.0,0.0,500.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424260.784079,281455,1479424260,783909926,,0.0,0.0,508.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.8040771,281456,1479424260,803914014,,0.0,0.0,496.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.824171,281457,1479424260,823965815,,0.0,0.0,492.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.8441358,281458,1479424260,843964765,,0.0,0.0,496.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424260.8641174,281459,1479424260,863931542,,0.0,0.0,488.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.8840983,281460,1479424260,883921624,,0.0,0.0,476.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.9043133,281461,1479424260,904163116,,0.0,0.0,472.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.9241014,281462,1479424260,923913771,,0.0,0.0,464.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.9441051,281463,1479424260,943921571,,0.0,0.0,460.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.9641325,281464,1479424260,963959577,,0.0,0.0,456.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424260.984124,281465,1479424260,983917834,,0.0,0.0,456.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.0041072,281466,1479424261,3969822,,0.0,0.0,468.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.024123,281467,1479424261,23953185,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.0440702,281468,1479424261,43911013,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.0641065,281469,1479424261,63911583,,0.0,0.0,484.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.084368,281470,1479424261,84193670,,0.0,0.0,484.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424261.104143,281471,1479424261,103962656,,0.0,0.0,480.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424261.1242757,281472,1479424261,124112402,,0.0,0.0,480.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424261.1441624,281473,1479424261,143970151,,0.0,0.0,480.0,-0.14000000059604645,0,1,False,True,False,True,False,True,0,False
1479424261.1640978,281474,1479424261,163917878,,0.0,0.0,476.0,-0.17499999701976776,0,1,False,True,False,True,False,True,0,False
1479424261.184251,281475,1479424261,184076708,,0.0,0.0,472.0,-0.17499999701976776,0,1,False,True,False,True,False,True,0,False
1479424261.2041283,281476,1479424261,203963221,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.2241697,281477,1479424261,223995074,,0.0,0.0,472.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.2440953,281478,1479424261,243909283,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.2640767,281479,1479424261,263915519,,0.0,0.0,480.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.2842882,281480,1479424261,283963629,,0.0,0.0,476.0,-0.10499999672174454,0,1,False,True,False,True,False,True,0,False
1479424261.3041492,281481,1479424261,303987575,,0.0,0.0,472.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.324382,281482,1479424261,324143978,,0.0,0.0,472.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.3441148,281483,1479424261,343965468,,0.0,0.0,476.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.3642342,281484,1479424261,364059876,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.3844426,281485,1479424261,384292986,,0.0,0.0,484.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.4042583,281486,1479424261,404098023,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.424615,281487,1479424261,424439478,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.44433,281488,1479424261,444083267,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.4641697,281489,1479424261,464012370,,0.0,0.0,484.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.484436,281490,1479424261,484261119,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.5042026,281491,1479424261,503952697,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.5249188,281492,1479424261,524743856,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.5442688,281493,1479424261,544094157,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.5640805,281494,1479424261,563922994,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.5842237,281495,1479424261,584043929,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.6041937,281496,1479424261,603987475,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.624881,281497,1479424261,624699746,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.6441574,281498,1479424261,643913685,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.664089,281499,1479424261,663924048,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.6841943,281500,1479424261,683924556,,0.0,0.0,488.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.704148,281501,1479424261,703973032,,0.0,0.0,488.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.7248316,281502,1479424261,724662327,,0.0,0.0,488.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.7442172,281503,1479424261,743983635,,0.0,0.0,484.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.76412,281504,1479424261,763906797,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.7841156,281505,1479424261,783917178,,0.0,0.0,476.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.8041809,281506,1479424261,803964570,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.8241534,281507,1479424261,823982048,,0.0,0.0,468.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424261.8441966,281508,1479424261,843970800,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.8640838,281509,1479424261,863913011,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.8841426,281510,1479424261,883940481,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.9040961,281511,1479424261,903923033,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.9241111,281512,1479424261,923936403,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.944192,281513,1479424261,943946756,,0.0,0.0,484.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.964131,281514,1479424261,963951679,,0.0,0.0,496.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424261.9862711,281515,1479424261,983925275,,0.0,0.0,496.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.0040889,281516,1479424262,3931353,,0.0,0.0,488.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.0240831,281517,1479424262,23906626,,0.0,0.0,492.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.0441356,281518,1479424262,43936429,,0.0,0.0,488.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.0641713,281519,1479424262,63959484,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.0841444,281520,1479424262,83955942,,0.0,0.0,480.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.1041067,281521,1479424262,103962769,,0.0,0.0,484.0,-0.07000000029802322,0,1,False,True,False,True,False,True,0,False
1479424262.124098,281522,1479424262,123914331,,0.0,0.0,476.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424262.1441188,281523,1479424262,143939432,,0.0,0.0,460.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424262.164164,281524,1479424262,163966310,,0.0,0.0,472.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424262.1841419,281525,1479424262,183921586,,0.0,0.0,480.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424262.2043421,281526,1479424262,203964557,,0.0,0.0,480.0,-0.03500000014901161,0,1,False,True,False,True,False,True,0,False
1479424262.2241123,281527,1479424262,223919086,,0.0,0.0,500.0,0.0,0,1,False,True,False,True,False,True,0,False
1479424262.244104,281528,1479424262,243917047,,0.0,0.0,504.0,0.0,0,1,False,True,False,True,False,True,0,False
