Time,throttle_pc,throttle_rate,engine_rpm,left_image_path,center_image_path,right_image_path
1479424220.18461,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424242881600043.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424242889259775.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424242888589592.png
1479424220.1983457,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424242931349446.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424242939447582.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424242935718435.png
1479424220.205676,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424242981358811.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424242989833486.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424242985921426.png
1479424220.2164826,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243031576672.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243039701418.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243035673308.png
1479424220.2264864,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243081340778.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243089282847.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243085789155.png
1479424220.2370367,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243131237619.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243139461963.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243135914396.png
1479424220.2447903,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243181133757.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243189727395.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243185919941.png
1479424220.2568512,0.3930000066757202,0.0,2710.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243232358981.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243239733089.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243239178966.png
1479424220.265895,0.3930000066757202,0.0,2710.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243281279647.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243289266966.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243285762696.png
1479424220.276502,0.3930000066757202,0.0,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243331308601.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243339379924.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243336514236.png
1479424220.2848537,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243381352496.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243389555714.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243385816126.png
1479424220.2981308,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243431460542.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243439431056.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243435796846.png
1479424220.306152,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243481365398.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243489280323.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243486508534.png
1479424220.3164845,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243531466110.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243539512100.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243535826760.png
1479424220.3265817,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243581419770.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243589870563.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243585899736.png
1479424220.336992,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243631417138.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243639438270.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243635913404.png
1479424220.3448596,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243681325473.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243689507800.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243686014248.png
1479424220.356772,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243731282514.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243739512847.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243736103588.png
1479424220.365907,0.3930000066757202,0.0,2762.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243781347388.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243789864513.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243786533084.png
1479424220.376487,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243831714111.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243839283307.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243836050320.png
1479424220.385678,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243881721962.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243889347256.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243886090960.png
1479424220.398213,0.3930000066757202,0.0,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243931823573.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243939372653.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243936110175.png
1479424220.4047396,0.3930000066757202,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424243981433177.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424243989391145.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424243985981227.png
1479424220.4171152,0.3930000066757202,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244031319739.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244039796182.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244035866932.png
1479424220.426869,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244081477122.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244089429305.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244086160219.png
1479424220.4367514,0.3930000066757202,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244131250473.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244140137125.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244138900845.png
1479424220.4461172,0.3930000066757202,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244181339103.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244189426152.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244186048435.png
1479424220.4565682,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244231415814.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244239403738.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244235865897.png
1479424220.4646528,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244281917296.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244289391256.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244285993064.png
1479424220.4770925,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244331246919.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244339498624.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244335827572.png
1479424220.4846942,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244381087272.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244389469476.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244387173173.png
1479424220.4982686,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244431281768.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244439516872.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244436866281.png
1479424220.505624,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244481309958.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244489461550.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244486087981.png
1479424220.5164127,0.3930000066757202,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244531835677.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244539687849.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244536276321.png
1479424220.524638,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244581266410.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244589460698.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244585944218.png
1479424220.5374727,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244631358710.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244639521630.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244636642030.png
1479424220.5455818,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244681263407.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244689479526.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244685944401.png
1479424220.5564148,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244731367837.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244739587821.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244735991488.png
1479424220.565595,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244781320300.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244789552148.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244786241322.png
1479424220.5764534,0.3930000066757202,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244831348498.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244839585942.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244836076464.png
1479424220.5856616,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244881137363.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244889450807.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244886204606.png
1479424220.5984192,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244931344316.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244939541467.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244936027103.png
1479424220.605722,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424244981434599.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424244989455532.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424244986359456.png
1479424220.6167772,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245031342677.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245039552463.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245036113726.png
1479424220.625599,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245081385582.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245089540074.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245086103135.png
1479424220.6371243,0.3930000066757202,0.0,2710.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245131351204.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245139586057.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245136275688.png
1479424220.646116,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245181481002.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245189397318.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245186313542.png
1479424220.6569648,0.3930000066757202,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245231326911.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245239424691.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245236285221.png
1479424220.6646223,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245281444849.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245289496282.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245286138135.png
1479424220.6768734,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245331377854.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245339498146.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245336292812.png
1479424220.685793,0.3930000066757202,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245381880038.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245389641837.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245386116266.png
1479424220.6984038,0.3889999985694885,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245429934965.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245438187272.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245434720731.png
1479424220.704863,0.3889999985694885,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245484325864.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245492597263.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245489475066.png
1479424220.717103,0.3889999985694885,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245534107434.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245542661454.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245538639067.png
1479424220.724651,0.3880000114440918,-0.0003999999898951,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245585077610.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245593025054.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245588378707.png
1479424220.7369676,0.3869999945163727,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245634217309.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245639926059.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245636885806.png
1479424220.745794,0.3869999945163727,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245681916945.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245689282985.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245685963657.png
1479424220.757179,0.3849999904632568,-0.0003999999898951,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245731389359.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245739194216.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245735907241.png
1479424220.7646585,0.382999986410141,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245781442902.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245789741900.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245785972366.png
1479424220.7769604,0.382999986410141,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245831340834.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245839388263.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245836032588.png
1479424220.785662,0.3810000121593475,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245881258447.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245889459813.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245885975786.png
1479424220.798067,0.3799999952316284,-0.0003999999898951,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245931887496.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245939369493.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245935922567.png
1479424220.8058858,0.3799999952316284,-0.0003999999898951,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424245981248218.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424245989369414.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424245986121204.png
1479424220.8167813,0.3799999952316284,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246031396345.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246039390636.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246036063053.png
1479424220.824655,0.3799999952316284,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246081470891.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246089444831.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246085958603.png
1479424220.836898,0.3799999952316284,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246131481787.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246139372923.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246135958296.png
1479424220.844824,0.3799999952316284,0.0,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246181844197.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246189731630.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246186480325.png
1479424220.8565395,0.3799999952316284,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246231763521.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246239224155.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246235858835.png
1479424220.8663397,0.3799999952316284,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246281640086.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246289344396.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246286088945.png
1479424220.876758,0.3790000081062317,-0.0003999999898951,2717.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246331502651.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246339303949.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246336768424.png
1479424220.8847942,0.3790000081062317,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246382144298.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246390035097.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246386997894.png
1479424220.8981876,0.3790000081062317,-0.0003999999898951,2754.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246432351603.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246439957866.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246436532008.png
1479424220.9047978,0.3779999911785126,-0.0003999999898951,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246482455201.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246489969498.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246487124675.png
1479424220.916631,0.3779999911785126,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246532564881.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246540328913.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246536805963.png
1479424220.9263947,0.3779999911785126,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246582559853.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246590206670.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246586623753.png
1479424220.9367523,0.3779999911785126,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246633114759.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246639926816.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246636717438.png
1479424220.9448764,0.3779999911785126,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246682098087.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246689869715.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246686482956.png
1479424220.956673,0.3779999911785126,0.0,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246732029446.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246741886024.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246741740903.png
1479424220.964635,0.3779999911785126,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246782087521.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246790098395.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246787132349.png
1479424220.976938,0.3779999911785126,-0.0003999999898951,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246832030397.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246839820038.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246836514430.png
1479424220.9857545,0.3779999911785126,-0.0003999999898951,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246882010304.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246890039463.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246886928694.png
1479424220.9981031,0.3770000040531158,-0.0003999999898951,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246932418880.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246939930081.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246936497136.png
1479424221.0047443,0.3770000040531158,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424246982156384.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424246989846041.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424246986471018.png
1479424221.0167713,0.3770000040531158,-0.0003999999898951,2732.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247032207729.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247040097068.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247037177653.png
1479424221.0245984,0.3770000040531158,-0.0003999999898951,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247082184534.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247090843609.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247087215851.png
1479424221.0367672,0.3770000040531158,0.0,2710.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247132093664.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247140134380.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247140024972.png
1479424221.045684,0.3770000040531158,0.0,2710.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247182311809.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247190197953.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247190235395.png
1479424221.0565631,0.3770000040531158,0.0,2747.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247232148769.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247240103668.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247236667740.png
1479424221.0647392,0.3770000040531158,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247282123401.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247290411230.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247286470262.png
1479424221.0769444,0.3770000040531158,0.0,2724.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247332317440.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247340081502.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247336719103.png
1479424221.08608,0.3770000040531158,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247382181758.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247390086308.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247386696901.png
1479424221.0979404,0.3770000040531158,0.0,2739.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424247430172504.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424247437873952.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424247434493967.png
