Time,steering_wheel_angle,steering_wheel_torque,speed,left_image_path,center_image_path,right_image_path
1479424255.6163049,0.0017453292384743,-0.0625,81.6199996948242,,,
1479424255.6364996,0.0017453292384743,0.0625,81.62999725341797,,,
1479424255.6565309,0.0017453292384743,-0.125,81.67000122070313,,,
1479424255.6765103,0.0017453292384743,0.0625,81.73999786376953,,,
1479424255.6964543,0.0017453292384743,-0.25,81.76999740600586,,,
1479424255.716435,0.0017453292384743,-0.25,81.78000183105469,,,
1479424255.736523,0.0017453292384743,-0.1875,81.81999893188477,,,
1479424255.7565346,0.0017453292384743,-0.375,81.8499984741211,,,
1479424255.776571,0.0,-0.5,81.92999954223635,,,
1479424255.7966423,-0.0034906584769487,-0.1875,81.9500015258789,,,
1479424255.816632,-0.0034906584769487,-0.4375,81.93999710083008,,,
1479424255.836645,-0.0052359877154231,-0.125,81.92999954223635,,,
1479424255.856742,-0.0052359877154231,-0.125,81.95999908447267,,,
1479424255.8767982,-0.0034906584769487,0.3125,82.00000305175782,,,
1479424255.8968012,0.0,0.25,82.01000061035157,,,
1479424255.9168026,0.0017453292384743,0.1875,82.01999816894532,,,
1479424255.9368265,0.0017453292384743,0.0625,82.04000015258788,,,
1479424255.9568355,0.0017453292384743,0.25,82.0699996948242,,,
1479424255.9768982,0.0017453292384743,0.125,82.0900016784668,,,
1479424255.9969685,0.0017453292384743,0.375,82.0900016784668,,,
1479424256.0169702,0.0034906584769487,0.125,82.1099967956543,,,
1479424256.0369885,0.0052359877154231,0.0625,82.12999877929688,,,
1479424256.0570154,0.0052359877154231,0.375,82.14000320434569,,,
1479424256.0770688,0.0069813169538974,0.0625,82.17000274658203,,,
1479424256.0971427,0.0069813169538974,0.25,82.18000030517578,,,
1479424256.117123,0.0052359877154231,0.0,82.15999832153321,,,
1479424256.13728,0.0052359877154231,0.25,82.17000274658203,,,
1479424256.1571708,0.0069813169538974,0.5,82.20999984741209,,,
1479424256.1772566,0.0087266461923718,0.4375,82.23999938964845,,,
1479424256.1972764,0.0122173046693205,0.375,82.26000137329102,,,
1479424256.2173288,0.0122173046693205,0.5,82.26999893188477,,,
1479424256.2373335,0.0122173046693205,-0.3125,82.28000335693359,,,
1479424256.2573757,0.0087266461923718,0.25,82.28000335693359,,,
1479424256.27739,0.0087266461923718,0.5,82.31000289916993,,,
1479424256.297489,0.0122173046693205,0.4375,82.34000244140626,,,
1479424256.3175335,0.0122173046693205,0.25,82.35999755859373,,,
1479424256.3375025,0.0122173046693205,0.25,82.32999801635742,,,
1479424256.357534,0.0122173046693205,0.0625,82.32999801635742,,,
1479424256.37756,0.0104719754308462,0.1875,82.35999755859373,,,
1479424256.3976436,0.0087266461923718,0.0625,82.37000198364258,,,
1479424256.4176717,0.0087266461923718,0.1875,82.4000015258789,,,
1479424256.4376948,0.0087266461923718,0.375,82.4000015258789,,,
1479424256.4577506,0.0104719754308462,0.3125,82.40999908447267,,,
1479424256.4777825,0.0104719754308462,0.1875,82.40999908447267,,,
1479424256.4978347,0.0087266461923718,0.1875,82.40999908447267,,,
1479424256.5178068,0.0087266461923718,0.1875,82.38999710083009,,,
1479424256.5378993,0.0087266461923718,-0.0625,82.35000000000001,,,
1479424256.5578656,0.0069813169538974,-0.125,82.34000244140626,,,
1479424256.5779388,0.0052359877154231,0.125,82.35999755859373,,,
1479424256.5979614,0.0069813169538974,0.125,82.37999954223635,,,
1479424256.6179883,0.0069813169538974,0.0625,82.35999755859373,,,
1479424256.6380436,0.0052359877154231,-0.125,82.34000244140626,,,
1479424256.65808,0.0052359877154231,-0.1875,82.35000000000001,,,
1479424256.67807,0.0052359877154231,-0.125,82.40999908447267,,,
1479424256.6981816,0.0052359877154231,0.0625,82.439998626709,,,
1479424256.7181618,0.0052359877154231,0.25,82.46999816894531,,,
1479424256.7383254,0.0052359877154231,0.25,82.48000259399414,,,
1479424256.7582643,0.0052359877154231,0.125,82.49999771118165,,,
1479424256.7782576,0.0052359877154231,0.0,82.52999725341797,,,
1479424256.7985687,0.0052359877154231,0.0,82.5400016784668,,,
1479424256.818359,0.0052359877154231,-0.1875,82.5400016784668,,,
1479424256.8383942,0.0017453292384743,-0.75,82.52999725341797,,,
1479424256.8584008,-0.0034906584769487,-0.75,82.51000213623048,,,
1479424256.8784833,-0.0157079640775918,-0.5,82.51000213623048,,,
1479424256.8987086,-0.0226892810314893,-0.4375,82.51999969482421,,,
1479424256.918555,-0.0279252678155899,-0.5,82.46999816894531,,,
1479424256.9385426,-0.0331612564623355,-0.4375,82.43000106811523,,,
1479424256.9586346,-0.0366519130766391,-0.5625,82.40999908447267,,,
1479424256.9785595,-0.0383972451090812,-0.3125,82.38999710083009,,,
1479424256.9987075,-0.0383972451090812,-0.1875,82.37999954223635,,,
1479424257.0186934,-0.0383972451090812,0.0625,82.35999755859373,,,
1479424257.038726,-0.0366519130766391,0.25,82.35000000000001,,,
1479424257.0587995,-0.0331612564623355,0.0,82.35000000000001,,,
1479424257.0787983,-0.0279252678155899,-0.125,82.34000244140626,,,
1479424257.0987804,-0.0261799395084381,0.125,82.34000244140626,,,
1479424257.118858,-0.0226892810314893,0.125,82.37000198364258,,,
1479424257.1388817,-0.0191986225545406,-0.0625,82.38999710083009,,,
1479424257.1589415,-0.0174532923847436,0.0,82.38999710083009,,,
1479424257.1789749,-0.0174532923847436,-0.0625,82.4000015258789,,,
1479424257.198989,-0.0174532923847436,-0.125,82.40999908447267,,,
1479424257.219268,-0.0174532923847436,-0.1875,82.439998626709,,,
1479424257.2390895,-0.0174532923847436,-0.375,82.45000305175782,,,
1479424257.2591066,-0.0174532923847436,-0.25,82.45000305175782,,,
1479424257.2791698,-0.0174532923847436,-0.3125,82.45000305175782,,,
1479424257.2991514,-0.0174532923847436,-0.1875,82.45000305175782,,,
1479424257.3190987,-0.0174532923847436,0.0625,82.46000061035157,,,
1479424257.339124,-0.0157079640775918,0.0,82.439998626709,,,
1479424257.359174,-0.0157079640775918,0.0,82.40999908447267,,,
1479424257.3791924,-0.0157079640775918,-0.125,82.41999664306641,,,
1479424257.399212,-0.0157079640775918,-0.0625,82.439998626709,,,
1479424257.4192638,-0.0139626339077949,-0.3125,82.41999664306641,,,
1479424257.439316,-0.0157079640775918,-0.1875,82.4000015258789,,,
1479424257.4593132,-0.0157079640775918,-0.1875,82.4000015258789,,,
1479424257.4793591,-0.0157079640775918,-0.375,82.40999908447267,,,
1479424257.4993834,-0.0157079640775918,-0.3125,82.40999908447267,,,
1479424257.5194547,-0.0157079640775918,-0.0625,82.4000015258789,,,
1479424257.5394638,-0.0157079640775918,0.0,82.38999710083009,,,
1479424257.5595045,-0.0157079640775918,0.0625,82.37000198364258,,,
1479424257.57962,-0.0157079640775918,-0.0625,82.35000000000001,,,
1479424257.5996804,-0.0157079640775918,-0.0625,82.32000045776365,,,
1479424257.6197011,-0.0157079640775918,0.0,82.29000091552734,,,
1479424257.6398878,-0.0157079640775918,-0.125,82.23999938964845,,,
1479424257.659798,-0.0157079640775918,-0.3125,82.20999984741209,,,
1479424257.6798277,-0.0191986225545406,-0.125,82.20000228881837,,,
1479424257.6998444,-0.0174532923847436,-0.1875,82.20999984741209,,,
1479424257.7198946,-0.0174532923847436,-0.0625,82.20999984741209,,,
1479424257.7399578,-0.0174532923847436,0.0,82.20000228881837,,,
1479424257.7599409,-0.0174532923847436,-0.125,82.20999984741209,,,
1479424257.780012,-0.0174532923847436,-0.1875,82.2300018310547,,,
1479424257.8000033,-0.0174532923847436,-0.125,82.23999938964845,,,
1479424257.82007,-0.0174532923847436,-0.125,82.23999938964845,,,
1479424257.8402507,-0.0191986225545406,-0.125,82.2300018310547,,,
1479424257.8601265,-0.0191986225545406,-0.125,82.2300018310547,,,
1479424257.8801515,-0.0191986225545406,-0.1875,82.21999740600586,,,
1479424257.900183,-0.0191986225545406,-0.1875,82.18999786376953,,,
1479424257.9202158,-0.0191986225545406,-0.1875,82.17000274658203,,,
1479424257.9402678,-0.0191986225545406,-0.3125,82.15999832153321,,,
1479424257.9603622,-0.0191986225545406,-0.3125,82.15999832153321,,,
1479424257.9803438,-0.0191986225545406,-0.125,82.17000274658203,,,
1479424258.0003877,-0.0174532923847436,-0.0625,82.15999832153321,,,
1479424258.0203602,-0.0157079640775918,-0.125,82.12999877929688,,,
1479424258.0404575,-0.0139626339077949,-0.1875,82.09999923706054,,,
1479424258.0604646,-0.0139626339077949,-0.25,82.0900016784668,,,
1479424258.080551,-0.0139626339077949,-0.1875,82.0699996948242,,,
1479424258.1005113,-0.0139626339077949,-0.1875,82.03000259399414,,,
1479424258.1205618,-0.0139626339077949,-0.3125,81.98000106811524,,,
1479424258.1406093,-0.0139626339077949,-0.375,81.93999710083008,,,
1479424258.1605775,-0.0139626339077949,-0.4375,81.89000244140625,,,
1479424258.1806889,-0.0139626339077949,-0.5625,81.86000289916993,,,
1479424258.2007172,-0.0139626339077949,-0.5625,81.8300033569336,,,
1479424258.220702,-0.0157079640775918,-0.75,81.81000137329102,,,
1479424258.240747,-0.0191986225545406,-0.9375,81.7999969482422,,,
1479424258.2608094,-0.0226892810314893,-0.9375,81.7999969482422,,,
1479424258.2808602,-0.0279252678155899,-0.9375,81.81000137329102,,,
1479424258.3009207,-0.0296705979853868,-0.875,81.84000091552734,,,
1479424258.3209162,-0.0331612564623355,-1.0,81.87999801635742,,,
1479424258.341006,-0.0349065847694873,-0.8125,81.9,,,
1479424258.3609872,-0.0349065847694873,-0.6875,81.92000198364258,,,
1479424258.38104,-0.0349065847694873,-0.625,81.93999710083008,,,
1479424258.401059,-0.0349065847694873,-0.4375,81.9500015258789,,,
1479424258.4210913,-0.0314159281551837,-0.375,81.95999908447267,,,
1479424258.4410992,-0.0279252678155899,-0.1875,81.93999710083008,,,
1479424258.4612072,-0.0261799395084381,-0.25,81.92000198364258,,,
1479424258.4812243,-0.0226892810314893,-0.3125,81.89000244140625,,,
1479424258.5012505,-0.0226892810314893,-0.0625,81.87999801635742,,,
1479424258.5213032,-0.0209439508616924,-0.125,81.8499984741211,,,
1479424258.5412507,-0.0191986225545406,-0.1875,81.81999893188477,,,
1479424258.5613267,-0.0174532923847436,0.0,81.7999969482422,,,
1479424258.5815265,-0.0157079640775918,-0.0625,81.78999938964844,,,
1479424258.601397,-0.0139626339077949,-0.1875,81.78000183105469,,,
1479424258.6214008,-0.0139626339077949,0.0,81.76999740600586,,,
1479424258.6414387,-0.0122173046693205,0.0,81.7599998474121,,,
1479424258.6616478,-0.0122173046693205,-0.0625,81.75000228881837,,,
1479424258.681537,-0.0122173046693205,-0.0625,81.7599998474121,,,
1479424258.7015996,-0.0122173046693205,-0.1875,81.78000183105469,,,
1479424258.7216003,-0.0104719754308462,0.0625,81.78999938964844,,,
1479424258.741599,-0.0104719754308462,0.0,81.81999893188477,,,
1479424258.7616825,-0.0104719754308462,0.0625,81.84000091552734,,,
1479424258.7817156,-0.0104719754308462,0.0625,81.87000045776367,,,
1479424258.8017232,-0.0104719754308462,0.0625,81.89000244140625,,,
1479424258.821845,-0.0104719754308462,-0.125,81.9,,,
1479424258.8419285,-0.0104719754308462,0.0625,81.92000198364258,,,
1479424258.861834,-0.0104719754308462,-0.125,81.9500015258789,,,
1479424258.8818626,-0.0104719754308462,0.0,81.98000106811524,,,
1479424258.9018824,-0.0104719754308462,0.0625,81.98000106811524,,,
1479424258.921822,-0.0104719754308462,0.25,81.989998626709,,,
1479424258.941813,-0.0104719754308462,0.125,81.989998626709,,,
1479424258.9618816,-0.0104719754308462,0.1875,81.98000106811524,,,
1479424258.9819868,-0.0104719754308462,0.1875,81.98000106811524,,,
1479424259.0020502,-0.0104719754308462,0.25,81.98000106811524,,,
1479424259.0220103,-0.0104719754308462,0.3125,81.96999664306641,,,
1479424259.0420568,-0.0104719754308462,0.5,81.96999664306641,,,
1479424259.0621047,-0.0087266461923718,0.375,81.95999908447267,,,
1479424259.0821002,-0.0069813169538974,0.5625,81.92000198364258,,,
1479424259.1020944,-0.0034906584769487,0.5625,81.87999801635742,,,
1479424259.1222477,-0.0017453292384743,0.5625,81.86000289916993,,,
1479424259.1423686,0.0017453292384743,0.8125,81.86000289916993,,,
1479424259.162357,0.0052359877154231,0.8125,81.86000289916993,,,
1479424259.1823778,0.0139626339077949,0.875,81.84000091552734,,,
1479424259.202353,0.0244346093386411,0.875,81.8300033569336,,,
1479424259.2224371,0.0331612564623355,0.875,81.84000091552734,,,
1479424259.2424357,0.0436332300305366,0.875,81.87000045776367,,,
1479424259.262493,0.0506145469844341,0.8125,81.87000045776367,,,
1479424259.2825434,0.0575958639383316,1.0,81.87999801635742,,,
1479424259.302534,0.0628318563103675,0.75,81.9,,,
1479424259.3226066,0.0645771846175193,0.875,81.92000198364258,,,
1479424259.3426192,0.0645771846175193,0.75,81.93999710083008,,,
1479424259.362646,0.0645771846175193,0.75,81.9500015258789,,,
1479424259.382773,0.0645771846175193,0.625,81.9500015258789,,,
1479424259.4027054,0.0628318563103675,0.4375,81.95999908447267,,,
1479424259.4228356,0.0610865242779254,0.3125,81.96999664306641,,,
1479424259.4428844,0.0593411959707737,0.3125,81.96999664306641,,,
1479424259.4628477,0.0558505356311798,0.1875,81.95999908447267,,,
1479424259.482903,0.054105207324028,0.25,81.95999908447267,,,
1479424259.502883,0.0506145469844341,0.25,81.9500015258789,,,
1479424259.5229416,0.0506145469844341,0.3125,81.95999908447267,,,
1479424259.5429988,0.0488692186772823,0.375,81.95999908447267,,,
1479424259.5630052,0.0488692186772823,0.3125,81.93999710083008,,,
1479424259.5831652,0.0471238903701305,0.3125,81.92999954223635,,,
1479424259.603119,0.0471238903701305,0.3125,81.9500015258789,,,
1479424259.623152,0.0453785620629787,0.3125,81.95999908447267,,,
1479424259.6432214,0.0453785620629787,0.25,81.9500015258789,,,
1479424259.66324,0.0453785620629787,0.1875,81.9500015258789,,,
1479424259.6832426,0.0418879017233848,0.0,81.9500015258789,,,
1479424259.7032502,0.0383972451090812,0.0625,81.96999664306641,,,
1479424259.7232778,0.0349065847694873,-0.1875,81.96999664306641,,,
1479424259.7433133,0.0314159281551837,-0.25,81.95999908447267,,,
1479424259.7634656,0.0244346093386411,-0.3125,81.95999908447267,,,
1479424259.7834296,0.0191986225545406,-0.25,81.96999664306641,,,
1479424259.803419,0.0122173046693205,-0.3125,81.95999908447267,,,
1479424259.8234968,0.0052359877154231,-0.25,81.92999954223635,,,
1479424259.8435311,0.0017453292384743,-0.4375,81.90999755859374,,,
1479424259.86359,-0.0052359877154231,-0.5,81.9,,,
1479424259.883579,-0.0104719754308462,-0.4375,81.90999755859374,,,
1479424259.9035976,-0.0139626339077949,-0.5,81.9,,,
1479424259.9236095,-0.0174532923847436,-0.5,81.89000244140625,,,
1479424259.9437528,-0.0191986225545406,-0.5,81.89000244140625,,,
1479424259.9637125,-0.0191986225545406,-0.375,81.90999755859374,,,
1479424259.9837022,-0.0191986225545406,-0.1875,81.92000198364258,,,
1479424260.003836,-0.0174532923847436,0.125,81.93999710083008,,,
1479424260.0238726,-0.0157079640775918,0.1875,81.92999954223635,,,
1479424260.0439124,-0.0139626339077949,0.125,81.90999755859374,,,
1479424260.0639222,-0.0122173046693205,-0.0625,81.89000244140625,,,
1479424260.0839484,-0.0122173046693205,0.0625,81.87000045776367,,,
1479424260.1039095,-0.0104719754308462,0.0,81.8499984741211,,,
1479424260.123923,-0.0104719754308462,0.0,81.81999893188477,,,
1479424260.1440618,-0.0104719754308462,0.0625,81.81000137329102,,,
1479424260.1640315,-0.0087266461923718,0.0625,81.81000137329102,,,
1479424260.1841156,-0.0069813169538974,0.1875,81.7999969482422,,,
1479424260.204107,-0.0052359877154231,0.0,81.78000183105469,,,
1479424260.2241263,-0.0034906584769487,-0.0625,81.76999740600586,,,
1479424260.2443352,-0.0034906584769487,0.0,81.78000183105469,,,
1479424260.264331,-0.0034906584769487,-0.125,81.78999938964844,,,
1479424260.2843778,-0.0034906584769487,0.0,81.78000183105469,,,
1479424260.3043056,-0.0034906584769487,0.0,81.76999740600586,,,
1479424260.3243904,-0.0034906584769487,-0.0625,81.7599998474121,,,
1479424260.3443656,-0.0034906584769487,-0.125,81.75000228881837,,,
1479424260.3643775,-0.0034906584769487,0.0625,81.73999786376953,,,
1479424260.384385,-0.0034906584769487,0.1875,81.72000274658204,,,
1479424260.4043715,-0.0034906584769487,0.25,81.70000076293945,,,
1479424260.4244282,-0.0034906584769487,0.0625,81.67999877929688,,,
1479424260.4444506,-0.0034906584769487,0.125,81.67999877929688,,,
1479424260.464499,-0.0034906584769487,0.1875,81.6599967956543,,,
1479424260.4845371,-0.0034906584769487,-0.1875,81.62999725341797,,,
1479424260.50454,-0.0034906584769487,-0.1875,81.6199996948242,,,
1479424260.5245686,-0.0034906584769487,0.0,81.6599967956543,,,
1479424260.5445993,-0.0034906584769487,0.125,81.69000320434569,,,
1479424260.5646644,-0.0034906584769487,-0.0625,81.69000320434569,,,
1479424260.5846825,-0.0052359877154231,-0.5625,81.67000122070313,,,
1479424260.6046984,-0.0052359877154231,-0.25,81.64999923706056,,,
1479424260.6248248,-0.0052359877154231,-0.6875,81.73000030517578,,,
1479424260.644838,-0.0104719754308462,-0.0625,81.8300033569336,,,
1479424260.6648622,-0.0104719754308462,-0.25,81.7999969482422,,,
1479424260.684895,-0.0122173046693205,-0.1875,81.73999786376953,,,
1479424260.704933,-0.0122173046693205,-0.25,81.76999740600586,,,
1479424260.7249334,-0.0122173046693205,-0.1875,81.7999969482422,,,
1479424260.7449331,-0.0139626339077949,-0.3125,81.75000228881837,,,
1479424260.76502,-0.0157079640775918,-0.375,81.72000274658204,,,
1479424260.7850776,-0.0209439508616924,-0.375,81.67000122070313,,,
1479424260.805041,-0.0244346093386411,-0.5,81.6199996948242,,,
1479424260.825093,-0.0261799395084381,-0.375,81.59000015258788,,,
1479424260.845381,-0.0261799395084381,-0.125,81.53000106811524,,,
1479424260.8653774,-0.0244346093386411,0.0,81.48999710083008,,,
1479424260.8853583,-0.0226892810314893,0.0,81.45,,,
1479424260.905222,-0.0226892810314893,-0.125,81.42000045776366,,,
1479424260.9253316,-0.0191986225545406,0.0,81.39999847412109,,,
1479424260.94549,-0.0174532923847436,-0.0625,81.41000289916992,,,
1479424260.9653738,-0.0157079640775918,0.125,81.42000045776366,,,
1479424260.985674,-0.0157079640775918,-0.25,81.41000289916992,,,
1479424261.0057516,-0.0157079640775918,-0.25,81.42999801635743,,,
1479424261.025465,-0.0157079640775918,-0.3125,81.45999755859374,,,
1479424261.0454416,-0.0157079640775918,-0.25,81.44000244140625,,,
1479424261.0657814,-0.0174532923847436,-0.4375,81.42999801635743,,,
1479424261.085723,-0.0191986225545406,-0.4375,81.44000244140625,,,
1479424261.1056125,-0.0226892810314893,-0.5625,81.42999801635743,,,
1479424261.1256988,-0.0226892810314893,-0.4375,81.42999801635743,,,
1479424261.1456616,-0.0226892810314893,-0.4375,81.39999847412109,,,
1479424261.165701,-0.0226892810314893,-0.3125,81.39999847412109,,,
1479424261.1858425,-0.0226892810314893,-0.1875,81.41000289916992,,,
1479424261.2058198,-0.0226892810314893,-0.25,81.39000091552735,,,
1479424261.2257888,-0.0226892810314893,-0.25,81.41000289916992,,,
1479424261.2461004,-0.0226892810314893,-0.0625,81.42000045776366,,,
1479424261.2659695,-0.0226892810314893,-0.125,81.42000045776366,,,
1479424261.2859771,-0.0226892810314893,-0.1875,81.41000289916992,,,
1479424261.3059156,-0.0226892810314893,-0.25,81.42999801635743,,,
1479424261.325925,-0.0226892810314893,-0.375,81.42999801635743,,,
1479424261.3460448,-0.0244346093386411,-0.375,81.47000198364258,,,
1479424261.3660483,-0.0244346093386411,-0.25,81.47999954223634,,,
1479424261.3860528,-0.0244346093386411,-0.375,81.45999755859374,,,
1479424261.4060895,-0.0261799395084381,-0.375,81.45,,,
1479424261.4262238,-0.0261799395084381,-0.4375,81.45999755859374,,,
1479424261.4461975,-0.0279252678155899,-0.4375,81.47000198364258,,,
1479424261.4661648,-0.0279252678155899,-0.5,81.45999755859374,,,
1479424261.4862175,-0.0296705979853868,-0.6875,81.44000244140625,,,
1479424261.5063117,-0.0331612564623355,-0.75,81.41000289916992,,,
1479424261.5265214,-0.0383972451090812,-0.75,81.39999847412109,,,
1479424261.5464652,-0.0436332300305366,-0.5625,81.41000289916992,,,
1479424261.5664985,-0.0488692186772823,-0.875,81.36000137329101,,,
1479424261.586561,-0.0558505356311798,-0.75,81.31999740600587,,,
1479424261.6064596,-0.0610865242779254,-0.9375,81.33000183105469,,,
1479424261.6264918,-0.0663225129246711,-0.875,81.33999938964844,,,
1479424261.6467226,-0.0715584978461265,-1.0,81.33000183105469,,,
1479424261.666509,-0.0767944902181625,-0.9375,81.28000030517579,,,
1479424261.6866028,-0.0820304751396179,-1.0625,81.25000076293945,,,
1479424261.7066696,-0.0907571241259574,-1.1875,81.2400032043457,,,
1479424261.726645,-0.1012290939688682,-1.5,81.22999877929688,,,
1479424261.7467234,-0.1134463995695114,-1.1875,81.19999923706055,,,
1479424261.7667537,-0.1239183768630027,-1.375,81.19999923706055,,,
1479424261.786828,-0.1343903541564941,-1.375,81.19999923706055,,,
1479424261.8068037,-0.1413716673851013,-1.25,81.22000122070312,,,
1479424261.8268926,-0.1448623239994049,-1.5625,81.2400032043457,,,
1479424261.846856,-0.1483529806137085,-1.0625,81.22999877929688,,,
1479424261.8668802,-0.1500983089208603,-1.3125,81.22999877929688,,,
1479424261.8869605,-0.1466076523065567,-0.8125,81.25000076293945,,,
1479424261.906971,-0.1448623239994049,-1.125,81.28000030517579,,,
1479424261.9273577,-0.1448623239994049,-1.0,81.27000274658204,,,
1479424261.9470308,-0.1448623239994049,-1.0625,81.2400032043457,,,
1479424261.9669948,-0.1431169956922531,-1.0625,81.22999877929688,,,
1479424261.9871106,-0.1431169956922531,-0.9375,81.22999877929688,,,
1479424262.0071335,-0.1413716673851013,-0.8125,81.22999877929688,,,
1479424262.0272188,-0.1396263390779495,-0.875,81.2099967956543,,,
1479424262.0471983,-0.1396263390779495,-1.1875,81.16999969482421,,,
1479424262.0672357,-0.1396263390779495,-0.8125,81.16000213623049,,,
1479424262.087266,-0.1396263390779495,-1.375,81.17999725341797,,,
1479424262.1072683,-0.1413716673851013,-1.375,81.17999725341797,,,
1479424262.1274235,-0.1413716673851013,-1.125,81.1900016784668,,,
1479424262.1474156,-0.1413716673851013,-0.9375,81.2400032043457,,,
1479424262.167398,-0.1413716673851013,-1.125,81.25000076293945,,,
1479424262.187439,-0.1413716673851013,-1.1875,81.2400032043457,,,
1479424262.2074907,-0.1413716673851013,-1.1875,81.25000076293945,,,
1479424262.227477,-0.1396263390779495,-0.9375,81.2599983215332,,,
1479424262.2475276,-0.1396263390779495,-0.875,81.27000274658204,,,
1479424262.267553,-0.1378810107707977,-0.5625,81.25000076293945,,,
1479424262.2876084,-0.1343903541564941,-0.9375,81.22000122070312,,,
1479424262.3076282,-0.1308996975421905,-0.5,81.19999923706055,,,
1479424262.32767,-0.1256637126207351,-1.0,81.17999725341797,,,
1479424262.3476777,-0.1256637126207351,-0.375,81.14000015258787,,,
1479424262.3676047,-0.1186823919415474,-0.75,81.14999771118164,,,
1479424262.3877072,-0.1117010712623596,-0.4375,81.14000015258787,,,
1479424262.407721,-0.1012290939688682,-0.8125,81.13000259399415,,,
1479424262.427795,-0.094247780740261,-0.1875,81.10000305175781,,,
1479424262.4478884,-0.0837758034467697,-1.125,81.10000305175781,,,
1479424262.4679227,-0.0820304751396179,-0.4375,81.14000015258787,,,
1479424262.4879715,-0.0733038261532783,-0.3125,81.14000015258787,,,
1479424262.5079336,-0.0680678412318229,-0.375,81.11000061035156,,,
1479424262.527964,-0.0645771846175193,-0.5625,81.10000305175781,,,
1479424262.5480535,-0.0628318563103675,-0.4375,81.10000305175781,,,
1479424262.5680935,-0.0610865242779254,-0.5625,81.10000305175781,,,
1479424262.5881248,-0.0593411959707737,-0.5,81.08000106811524,,,
1479424262.6081283,-0.0610865242779254,-0.5625,81.10000305175781,,,
1479424262.628147,-0.0610865242779254,-0.625,81.10000305175781,,,
1479424262.648203,-0.0610865242779254,-0.6875,81.10000305175781,,,
1479424262.6682584,-0.0628318563103675,-0.625,81.089998626709,,,
1479424262.688286,-0.0628318563103675,-0.75,81.11000061035156,,,
1479424262.7082772,-0.0628318563103675,-0.5,81.11999816894532,,,
1479424262.7283473,-0.0628318563103675,-0.6875,81.14000015258787,,,
1479424262.748412,-0.0628318563103675,-0.5625,81.16999969482421,,,
1479424262.7684455,-0.0628318563103675,-0.5625,81.19999923706055,,,
1479424262.7884884,-0.0628318563103675,-0.5625,81.19999923706055,,,
1479424262.8084905,-0.0628318563103675,-0.5625,81.1900016784668,,,
1479424262.8285155,-0.0645771846175193,-0.375,81.22000122070312,,,
1479424262.8486483,-0.0645771846175193,-0.625,81.22999877929688,,,
1479424262.8685746,-0.0645771846175193,-0.625,81.22000122070312,,,
1479424262.890166,-0.0680678412318229,-0.8125,81.1900016784668,,,
1479424262.9086795,-0.0698131695389747,-0.625,81.2099967956543,,,
1479424262.9287028,-0.0698131695389747,-0.4375,81.25000076293945,,,
1479424262.9486866,-0.0680678412318229,-0.1875,81.25000076293945,,,
1479424262.9688544,-0.0645771846175193,-0.375,81.19999923706055,,,
1479424262.988793,-0.0610865242779254,-0.375,81.16999969482421,,,
1479424263.0088956,-0.0593411959707737,-0.25,81.22999877929688,,,
1479424263.0289814,-0.0558505356311798,-0.25,81.27000274658204,,,
1479424263.0489836,-0.0523598790168762,-0.1875,81.27000274658204,,,
1479424263.06893,-0.0488692186772823,-0.1875,81.2599983215332,,,
1479424263.088989,-0.0471238903701305,-0.1875,81.27000274658204,,,
1479424263.1090128,-0.0471238903701305,-0.6875,81.28999786376953,,,
1479424263.1292226,-0.0488692186772823,-0.5625,81.28000030517579,,,
1479424263.149068,-0.0471238903701305,-0.5,81.30000228881836,,,
1479424263.1690624,-0.0506145469844341,-0.5625,81.31999740600587,,,
1479424263.1891105,-0.0506145469844341,-0.5625,81.33999938964844,,,
1479424263.2092376,-0.0506145469844341,-0.5625,81.33999938964844,,,
1479424263.2294874,-0.0488692186772823,-0.4375,81.36000137329101,,,
1479424263.2494547,-0.0471238903701305,-0.375,81.3800033569336,,,
1479424263.2694108,-0.0471238903701305,-0.4375,81.3800033569336,,,
1479424263.2895126,-0.0471238903701305,-0.5625,81.39999847412109,,,
1479424263.3093326,-0.0471238903701305,-0.5625,81.44000244140625,,,
1479424263.3296957,-0.0471238903701305,-0.3125,81.45999755859374,,,
1479424263.3494017,-0.0471238903701305,-0.25,81.45,,,
1479424263.3693995,-0.0488692186772823,-0.25,81.44000244140625,,,
1479424263.389855,-0.0488692186772823,-0.5625,81.44000244140625,,,
1479424263.4095335,-0.0471238903701305,-0.25,81.50000152587891,,,
1479424263.429627,-0.0453785620629787,-0.25,81.50999908447267,,,
1479424263.4498088,-0.0436332300305366,-0.25,81.48999710083008,,,
1479424263.4696074,-0.0453785620629787,-0.25,81.53000106811524,,,
1479424263.4898028,-0.0436332300305366,-0.125,81.56000061035157,,,
1479424263.5096495,-0.0418879017233848,-0.375,81.55000305175781,,,
1479424263.5297196,-0.0418879017233848,-0.3125,81.58000259399414,,,
1479424263.5499382,-0.0418879017233848,0.0,81.6400016784668,,,
1479424263.569767,-0.0418879017233848,-0.25,81.70000076293945,,,
1479424263.5897672,-0.0418879017233848,-0.375,81.72000274658204,,,
1479424263.609755,-0.0418879017233848,-0.375,81.7099983215332,,,
1479424263.6298227,-0.0418879017233848,-0.4375,81.75000228881837,,,
1479424263.6498277,-0.0418879017233848,-0.3125,81.81000137329102,,,
1479424263.66988,-0.040142573416233,0.0625,81.8499984741211,,,
