Time,brake_torque_actual,wheel_torque_actual,accel_over_ground,stationary
1479424257.8241026,0.0,480.0,-0.0700000002980232,0
1479424257.8441312,0.0,496.0,-0.1049999967217445,0
1479424257.8640554,0.0,488.0,-0.1049999967217445,0
1479424257.8840935,0.0,492.0,-0.1049999967217445,0
1479424257.9040337,0.0,488.0,-0.1049999967217445,0
1479424257.9241233,0.0,488.0,-0.1049999967217445,0
1479424257.9440873,0.0,480.0,-0.1049999967217445,0
1479424257.9640882,0.0,464.0,-0.1049999967217445,0
1479424257.9840968,0.0,464.0,-0.1049999967217445,0
1479424258.0040512,0.0,468.0,-0.1049999967217445,0
1479424258.0240629,0.0,476.0,-0.1049999967217445,0
1479424258.0440953,0.0,484.0,-0.1049999967217445,0
1479424258.0640926,0.0,492.0,-0.1049999967217445,0
1479424258.0840654,0.0,488.0,-0.1049999967217445,0
1479424258.1040933,0.0,496.0,-0.1400000005960464,0
1479424258.1241422,0.0,496.0,-0.1749999970197677,0
1479424258.144109,0.0,492.0,-0.1749999970197677,0
1479424258.1641574,0.0,484.0,-0.1400000005960464,0
1479424258.1841085,0.0,480.0,-0.1049999967217445,0
1479424258.2040768,0.0,480.0,-0.1049999967217445,0
1479424258.2240405,0.0,472.0,-0.1400000005960464,0
1479424258.244112,0.0,468.0,-0.1400000005960464,0
1479424258.2640636,0.0,452.0,-0.1049999967217445,0
1479424258.2840908,0.0,452.0,-0.1049999967217445,0
1479424258.3040926,0.0,456.0,-0.1049999967217445,0
1479424258.3240654,0.0,452.0,-0.1049999967217445,0
1479424258.344104,0.0,456.0,-0.1049999967217445,0
1479424258.3641112,0.0,460.0,-0.0700000002980232,0
1479424258.3841045,0.0,484.0,-0.0700000002980232,0
1479424258.404097,0.0,488.0,-0.1049999967217445,0
1479424258.4240837,0.0,492.0,-0.1049999967217445,0
1479424258.44409,0.0,500.0,-0.1049999967217445,0
1479424258.464111,0.0,508.0,-0.1049999967217445,0
1479424258.4842825,0.0,516.0,-0.1049999967217445,0
1479424258.5040634,0.0,508.0,-0.1049999967217445,0
1479424258.5240588,0.0,512.0,-0.1049999967217445,0
1479424258.544181,0.0,504.0,-0.1049999967217445,0
1479424258.564077,0.0,508.0,-0.1049999967217445,0
1479424258.5841572,0.0,508.0,-0.1049999967217445,0
1479424258.6040754,0.0,512.0,-0.1049999967217445,0
1479424258.6240442,0.0,512.0,-0.0700000002980232,0
1479424258.6440632,0.0,504.0,-0.0700000002980232,0
1479424258.6640637,0.0,516.0,-0.0700000002980232,0
1479424258.6840715,0.0,508.0,-0.0700000002980232,0
1479424258.7041004,0.0,508.0,-0.0700000002980232,0
1479424258.7240927,0.0,500.0,-0.0700000002980232,0
1479424258.7441185,0.0,496.0,-0.0350000001490116,0
1479424258.7641375,0.0,504.0,-0.0350000001490116,0
1479424258.7841122,0.0,508.0,-0.0350000001490116,0
1479424258.804135,0.0,512.0,0.0,0
1479424258.8241253,0.0,512.0,0.0,0
1479424258.844075,0.0,520.0,0.0,0
1479424258.864061,0.0,512.0,0.0,0
1479424258.883988,0.0,528.0,0.0,0
1479424258.903943,0.0,516.0,0.0,0
1479424258.9239426,0.0,516.0,0.0,0
1479424258.9439578,0.0,520.0,0.0,0
1479424258.963969,0.0,520.0,0.0,0
1479424258.9840686,0.0,528.0,0.0,0
1479424259.0040147,0.0,524.0,0.0,0
1479424259.0240524,0.0,528.0,0.0,0
1479424259.044228,0.0,520.0,0.0,0
1479424259.064069,0.0,528.0,0.0,0
1479424259.0841403,0.0,528.0,0.0,0
1479424259.1040957,0.0,528.0,0.0350000001490116,0
1479424259.124065,0.0,532.0,0.0,0
1479424259.144158,0.0,524.0,0.0,0
1479424259.164096,0.0,520.0,0.0,0
1479424259.1840775,0.0,512.0,0.0,0
1479424259.204114,0.0,512.0,0.0,0
1479424259.224069,0.0,500.0,0.0,0
1479424259.2440562,0.0,504.0,0.0,0
1479424259.2641568,0.0,508.0,0.0350000001490116,0
1479424259.2840407,0.0,512.0,0.0350000001490116,0
1479424259.3040507,0.0,508.0,0.0350000001490116,0
1479424259.32408,0.0,508.0,0.0,0
1479424259.3441126,0.0,516.0,0.0,0
1479424259.364051,0.0,508.0,0.0350000001490116,0
1479424259.3841171,0.0,512.0,0.0350000001490116,0
1479424259.4040968,0.0,508.0,0.0350000001490116,0
1479424259.4241543,0.0,516.0,0.0350000001490116,0
1479424259.444069,0.0,516.0,0.0350000001490116,0
1479424259.464094,0.0,516.0,0.0350000001490116,0
1479424259.4841137,0.0,516.0,0.0350000001490116,0
1479424259.5040898,0.0,516.0,0.0350000001490116,0
1479424259.5241022,0.0,516.0,0.0350000001490116,0
1479424259.5440748,0.0,504.0,0.0350000001490116,0
1479424259.5640135,0.0,508.0,0.0350000001490116,0
1479424259.584096,0.0,512.0,0.0350000001490116,0
1479424259.6040788,0.0,508.0,0.0350000001490116,0
1479424259.6241488,0.0,508.0,0.0350000001490116,0
1479424259.6440911,0.0,508.0,0.0350000001490116,0
1479424259.6640716,0.0,508.0,0.0350000001490116,0
1479424259.6840863,0.0,504.0,0.0350000001490116,0
1479424259.7040772,0.0,508.0,0.0350000001490116,0
1479424259.724117,0.0,508.0,0.0350000001490116,0
1479424259.7440915,0.0,512.0,0.0350000001490116,0
1479424259.7640831,0.0,504.0,0.0350000001490116,0
1479424259.784091,0.0,512.0,0.0350000001490116,0
1479424259.8041427,0.0,520.0,0.0350000001490116,0
1479424259.824119,0.0,520.0,0.0350000001490116,0
1479424259.844098,0.0,512.0,0.0350000001490116,0
1479424259.8640938,0.0,504.0,0.0350000001490116,0
1479424259.8840785,0.0,504.0,0.0,0
1479424259.904065,0.0,496.0,0.0,0
1479424259.9240608,0.0,492.0,0.0,0
1479424259.944051,0.0,480.0,0.0350000001490116,0
1479424259.9641,0.0,480.0,0.0350000001490116,0
1479424259.9841282,0.0,480.0,0.0,0
1479424260.0040665,0.0,488.0,0.0350000001490116,0
1479424260.0240743,0.0,492.0,0.0,0
1479424260.0441127,0.0,504.0,0.0,0
1479424260.0641053,0.0,508.0,0.0,0
1479424260.0841382,0.0,504.0,0.0,0
1479424260.1041691,0.0,508.0,0.0,0
1479424260.1241798,0.0,496.0,0.0,0
1479424260.1442344,0.0,488.0,-0.0350000001490116,0
1479424260.164216,0.0,476.0,-0.0700000002980232,0
1479424260.18428,0.0,476.0,-0.0700000002980232,0
1479424260.2043085,0.0,480.0,-0.0350000001490116,0
1479424260.2243311,0.0,484.0,-0.0350000001490116,0
1479424260.2440784,0.0,480.0,-0.0350000001490116,0
1479424260.264082,0.0,476.0,-0.0350000001490116,0
1479424260.284135,0.0,476.0,-0.0350000001490116,0
1479424260.3040707,0.0,484.0,-0.0350000001490116,0
1479424260.3241055,0.0,484.0,-0.0350000001490116,0
1479424260.3441007,0.0,484.0,-0.0350000001490116,0
1479424260.364145,0.0,488.0,-0.0350000001490116,0
1479424260.384126,0.0,484.0,-0.0350000001490116,0
1479424260.4041424,0.0,476.0,-0.0350000001490116,0
1479424260.4240725,0.0,476.0,-0.0350000001490116,0
1479424260.444069,0.0,472.0,-0.0350000001490116,0
1479424260.464145,0.0,480.0,-0.0350000001490116,0
1479424260.4841063,0.0,480.0,-0.0350000001490116,0
1479424260.5040882,0.0,472.0,-0.0350000001490116,0
1479424260.5242777,0.0,464.0,-0.0700000002980232,0
1479424260.5440817,0.0,460.0,-0.0700000002980232,0
1479424260.5641005,0.0,460.0,-0.0350000001490116,0
1479424260.584139,0.0,472.0,-0.0350000001490116,0
1479424260.6040578,0.0,460.0,-0.0350000001490116,0
1479424260.624079,0.0,448.0,-0.0350000001490116,0
1479424260.6441314,0.0,460.0,-0.0350000001490116,0
1479424260.6640809,0.0,472.0,-0.0350000001490116,0
1479424260.684098,0.0,472.0,-0.0350000001490116,0
1479424260.704116,0.0,468.0,-0.0350000001490116,0
1479424260.7241237,0.0,464.0,0.0,0
1479424260.7441082,0.0,480.0,0.0,0
1479424260.7640817,0.0,500.0,0.0,0
1479424260.784079,0.0,508.0,-0.0350000001490116,0
1479424260.8040771,0.0,496.0,-0.0350000001490116,0
1479424260.824171,0.0,492.0,-0.0350000001490116,0
1479424260.8441358,0.0,496.0,-0.0350000001490116,0
1479424260.8641174,0.0,488.0,-0.0700000002980232,0
1479424260.8840983,0.0,476.0,-0.0700000002980232,0
1479424260.904313,0.0,472.0,-0.0700000002980232,0
1479424260.9241014,0.0,464.0,-0.0700000002980232,0
1479424260.9441051,0.0,460.0,-0.0700000002980232,0
1479424260.9641323,0.0,456.0,-0.0700000002980232,0
1479424260.984124,0.0,456.0,-0.1049999967217445,0
1479424261.0041072,0.0,468.0,-0.1049999967217445,0
1479424261.024123,0.0,476.0,-0.1049999967217445,0
1479424261.0440702,0.0,476.0,-0.1049999967217445,0
1479424261.0641065,0.0,484.0,-0.1049999967217445,0
1479424261.084368,0.0,484.0,-0.1400000005960464,0
1479424261.104143,0.0,480.0,-0.1400000005960464,0
1479424261.1242757,0.0,480.0,-0.1400000005960464,0
1479424261.1441624,0.0,480.0,-0.1400000005960464,0
1479424261.1640978,0.0,476.0,-0.1749999970197677,0
1479424261.184251,0.0,472.0,-0.1749999970197677,0
1479424261.2041285,0.0,476.0,-0.1049999967217445,0
1479424261.2241695,0.0,472.0,-0.1049999967217445,0
1479424261.244095,0.0,476.0,-0.1049999967217445,0
1479424261.2640767,0.0,480.0,-0.1049999967217445,0
1479424261.2842882,0.0,476.0,-0.1049999967217445,0
1479424261.3041492,0.0,472.0,-0.0700000002980232,0
1479424261.324382,0.0,472.0,-0.0700000002980232,0
1479424261.3441148,0.0,476.0,-0.0700000002980232,0
1479424261.3642342,0.0,480.0,-0.0700000002980232,0
1479424261.3844426,0.0,484.0,-0.0700000002980232,0
1479424261.4042585,0.0,480.0,-0.0700000002980232,0
1479424261.424615,0.0,480.0,-0.0350000001490116,0
1479424261.44433,0.0,480.0,-0.0700000002980232,0
1479424261.4641695,0.0,484.0,-0.0700000002980232,0
1479424261.484436,0.0,484.0,-0.0350000001490116,0
1479424261.5042026,0.0,488.0,-0.0350000001490116,0
1479424261.5249188,0.0,488.0,-0.0350000001490116,0
1479424261.5442688,0.0,484.0,-0.0350000001490116,0
1479424261.5640805,0.0,488.0,-0.0350000001490116,0
1479424261.5842235,0.0,484.0,-0.0350000001490116,0
1479424261.6041937,0.0,480.0,-0.0350000001490116,0
1479424261.624881,0.0,480.0,-0.0350000001490116,0
1479424261.6441574,0.0,480.0,-0.0350000001490116,0
1479424261.664089,0.0,488.0,-0.0350000001490116,0
1479424261.6841943,0.0,488.0,-0.0350000001490116,0
1479424261.704148,0.0,488.0,-0.0700000002980232,0
1479424261.7248316,0.0,488.0,-0.0700000002980232,0
1479424261.7442172,0.0,484.0,-0.0700000002980232,0
1479424261.76412,0.0,480.0,-0.0700000002980232,0
1479424261.7841156,0.0,476.0,-0.0700000002980232,0
1479424261.8041809,0.0,480.0,-0.0700000002980232,0
1479424261.8241534,0.0,468.0,-0.0700000002980232,0
1479424261.8441966,0.0,472.0,-0.0350000001490116,0
1479424261.8640838,0.0,472.0,-0.0350000001490116,0
1479424261.8841426,0.0,472.0,-0.0350000001490116,0
1479424261.904096,0.0,480.0,-0.0350000001490116,0
1479424261.9241111,0.0,480.0,-0.0350000001490116,0
1479424261.944192,0.0,484.0,-0.0350000001490116,0
1479424261.964131,0.0,496.0,-0.0350000001490116,0
1479424261.9862711,0.0,496.0,-0.0700000002980232,0
1479424262.0040889,0.0,488.0,-0.0700000002980232,0
1479424262.0240831,0.0,492.0,-0.0700000002980232,0
1479424262.0441356,0.0,488.0,-0.0700000002980232,0
1479424262.0641713,0.0,480.0,-0.0700000002980232,0
1479424262.0841444,0.0,480.0,-0.0700000002980232,0
1479424262.104107,0.0,484.0,-0.0700000002980232,0
1479424262.124098,0.0,476.0,-0.0350000001490116,0
1479424262.1441188,0.0,460.0,-0.0350000001490116,0
1479424262.164164,0.0,472.0,-0.0350000001490116,0
1479424262.184142,0.0,480.0,0.0,0
1479424262.204342,0.0,480.0,-0.0350000001490116,0
1479424262.2241125,0.0,500.0,0.0,0
1479424262.244104,0.0,504.0,0.0,0
1479424262.2641325,0.0,516.0,0.0,0
1479424262.2842,0.0,524.0,-0.0350000001490116,0
1479424262.3041182,0.0,528.0,-0.0350000001490116,0
1479424262.3241253,0.0,512.0,-0.0350000001490116,0
1479424262.3441286,0.0,512.0,-0.0350000001490116,0
1479424262.363969,0.0,508.0,-0.0350000001490116,0
1479424262.3840258,0.0,504.0,-0.0700000002980232,0
1479424262.4040277,0.0,500.0,-0.0350000001490116,0
1479424262.4240634,0.0,500.0,-0.0350000001490116,0
1479424262.4441488,0.0,512.0,-0.0350000001490116,0
1479424262.4641378,0.0,516.0,-0.0350000001490116,0
1479424262.4841793,0.0,524.0,-0.0350000001490116,0
1479424262.5041256,0.0,532.0,-0.0350000001490116,0
1479424262.5240936,0.0,540.0,-0.0350000001490116,0
1479424262.5441325,0.0,544.0,-0.0350000001490116,0
1479424262.5641513,0.0,544.0,-0.0350000001490116,0
1479424262.5841346,0.0,544.0,-0.0350000001490116,0
1479424262.6040783,0.0,548.0,-0.0350000001490116,0
1479424262.6241176,0.0,560.0,-0.0350000001490116,0
1479424262.6441324,0.0,552.0,-0.0350000001490116,0
1479424262.6641147,0.0,556.0,-0.0350000001490116,0
1479424262.6840856,0.0,552.0,0.0,0
1479424262.7041466,0.0,560.0,0.0,0
1479424262.7241008,0.0,556.0,0.0,0
1479424262.7441726,0.0,552.0,0.0,0
1479424262.764144,0.0,560.0,0.0,0
1479424262.784169,0.0,560.0,0.0,0
1479424262.804114,0.0,568.0,0.0,0
1479424262.82415,0.0,568.0,0.0,0
1479424262.8441515,0.0,584.0,0.0,0
1479424262.8641396,0.0,588.0,0.0,0
1479424262.8899148,0.0,596.0,0.0,0
1479424262.9041526,0.0,592.0,0.0,0
1479424262.924355,0.0,588.0,0.0,0
1479424262.9441724,0.0,584.0,0.0,0
1479424262.964104,0.0,592.0,0.0,0
1479424262.9841752,0.0,612.0,0.0,0
1479424263.0041544,0.0,604.0,0.0350000001490116,0
1479424263.0241704,0.0,628.0,0.0350000001490116,0
1479424263.0442252,0.0,628.0,0.0350000001490116,0
1479424263.0641365,0.0,644.0,0.0350000001490116,0
1479424263.0841289,0.0,652.0,0.0350000001490116,0
1479424263.104154,0.0,668.0,0.0350000001490116,0
1479424263.1241486,0.0,672.0,0.0350000001490116,0
1479424263.1443408,0.0,664.0,0.0700000002980232,0
1479424263.1642687,0.0,664.0,0.0700000002980232,0
1479424263.184144,0.0,676.0,0.0700000002980232,0
1479424263.204233,0.0,684.0,0.0700000002980232,0
1479424263.2242043,0.0,684.0,0.0700000002980232,0
1479424263.2442265,0.0,688.0,0.1049999967217445,0
1479424263.264172,0.0,700.0,0.1400000005960464,0
1479424263.284171,0.0,704.0,0.1400000005960464,0
1479424263.304164,0.0,704.0,0.1049999967217445,0
1479424263.3241758,0.0,704.0,0.1400000005960464,0
1479424263.3441958,0.0,704.0,0.1400000005960464,0
1479424263.364182,0.0,720.0,0.1400000005960464,0
1479424263.384149,0.0,724.0,0.1400000005960464,0
1479424263.404233,0.0,716.0,0.1400000005960464,0
1479424263.4241774,0.0,708.0,0.1749999970197677,0
1479424263.444167,0.0,716.0,0.1749999970197677,0
1479424263.4641826,0.0,708.0,0.1749999970197677,0
1479424263.48412,0.0,708.0,0.1749999970197677,0
1479424263.504182,0.0,700.0,0.209999993443489,0
1479424263.5241787,0.0,708.0,0.2800000011920929,0
1479424263.5441794,0.0,712.0,0.2450000047683715,0
1479424263.5641117,0.0,708.0,0.209999993443489,0
1479424263.5840907,0.0,712.0,0.209999993443489,0
1479424263.604047,0.0,716.0,0.209999993443489,0
1479424263.624103,0.0,716.0,0.209999993443489,0
1479424263.6441152,0.0,708.0,0.209999993443489,0
1479424263.6641138,0.0,708.0,0.209999993443489,0
1479424263.6840844,0.0,716.0,0.209999993443489,0
1479424263.704108,0.0,712.0,0.209999993443489,0
1479424263.7240746,0.0,708.0,0.209999993443489,0
1479424263.7440948,0.0,716.0,0.209999993443489,0
1479424263.7641208,0.0,728.0,0.1749999970197677,0
1479424263.7840986,0.0,740.0,0.1749999970197677,0
1479424263.804157,0.0,736.0,0.1749999970197677,0
1479424263.824153,0.0,740.0,0.1749999970197677,0
1479424263.844134,0.0,732.0,0.1749999970197677,0
1479424263.864132,0.0,728.0,0.1400000005960464,0
1479424263.8841362,0.0,716.0,0.209999993443489,0
1479424263.904174,0.0,708.0,0.2800000011920929,0
1479424263.924226,0.0,692.0,0.3149999976158142,0
1479424263.944258,0.0,692.0,0.3149999976158142,0
1479424263.9643016,0.0,692.0,0.3149999976158142,0
1479424263.9842725,0.0,704.0,0.3499999940395355,0
1479424264.0044224,0.0,720.0,0.3149999976158142,0
1479424264.0243456,0.0,712.0,0.2800000011920929,0
1479424264.0441165,0.0,708.0,0.2800000011920929,0
1479424264.0640998,0.0,704.0,0.2800000011920929,0
1479424264.084111,0.0,708.0,0.2800000011920929,0
1479424264.104114,0.0,692.0,0.2450000047683715,0
1479424264.1240897,0.0,680.0,0.2450000047683715,0
1479424264.1441782,0.0,660.0,0.2450000047683715,0
1479424264.164147,0.0,656.0,0.2450000047683715,0
1479424264.1841855,0.0,656.0,0.2450000047683715,0
1479424264.2041535,0.0,648.0,0.1749999970197677,0
1479424264.2241504,0.0,640.0,0.1400000005960464,0
1479424264.2441688,0.0,636.0,0.1400000005960464,0
1479424264.2641644,0.0,624.0,0.1749999970197677,0
1479424264.2854548,0.0,612.0,0.1400000005960464,0
1479424264.3041286,0.0,608.0,0.1049999967217445,0
1479424264.3241315,0.0,600.0,0.1049999967217445,0
1479424264.3441226,0.0,592.0,0.1400000005960464,0
1479424264.3641028,0.0,584.0,0.1400000005960464,0
1479424264.3841174,0.0,580.0,0.1400000005960464,0
1479424264.4041092,0.0,580.0,0.1400000005960464,0
1479424264.424361,0.0,584.0,0.1049999967217445,0
1479424264.444173,0.0,584.0,0.1049999967217445,0
1479424264.4640975,0.0,572.0,0.1049999967217445,0
1479424264.48412,0.0,564.0,0.1049999967217445,0
1479424264.5042584,0.0,556.0,0.0700000002980232,0
1479424264.524019,0.0,544.0,0.0700000002980232,0
1479424264.5440383,0.0,536.0,0.0700000002980232,0
1479424264.5641117,0.0,524.0,0.0700000002980232,0
1479424264.5841894,0.0,524.0,0.0700000002980232,0
1479424264.6042557,0.0,524.0,0.0700000002980232,0
1479424264.6244118,0.0,520.0,0.0700000002980232,0
1479424264.6442072,0.0,520.0,0.0350000001490116,0
1479424264.664214,0.0,516.0,0.0350000001490116,0
1479424264.6841538,0.0,520.0,0.0350000001490116,0
1479424264.7042923,0.0,516.0,0.0350000001490116,0
1479424264.724266,0.0,512.0,0.0350000001490116,0
1479424264.7442064,0.0,504.0,0.0350000001490116,0
1479424264.7643557,0.0,488.0,0.0350000001490116,0
1479424264.784186,0.0,472.0,0.0,0
1479424264.8041842,0.0,456.0,0.0350000001490116,0
1479424264.8242652,0.0,452.0,0.0350000001490116,0
1479424264.844208,0.0,440.0,0.0350000001490116,0
1479424264.864171,0.0,440.0,0.0,0
1479424264.8841288,0.0,440.0,0.0,0
1479424264.904193,0.0,452.0,0.0,0
1479424264.9242516,0.0,452.0,0.0,0
1479424264.94417,0.0,444.0,-0.0350000001490116,0
1479424264.9641955,0.0,444.0,-0.0350000001490116,0
1479424264.9841816,0.0,432.0,-0.0350000001490116,0
1479424265.004264,0.0,432.0,-0.0350000001490116,0
1479424265.0242646,0.0,416.0,-0.1049999967217445,0
1479424265.0442245,0.0,408.0,-0.1049999967217445,0
1479424265.0641646,0.0,400.0,-0.1049999967217445,0
1479424265.084159,0.0,396.0,-0.1049999967217445,0
1479424265.1041648,0.0,400.0,-0.1049999967217445,0
1479424265.1242547,0.0,404.0,-0.1049999967217445,0
1479424265.144261,0.0,404.0,-0.1049999967217445,0
1479424265.1642103,0.0,396.0,-0.1049999967217445,0
1479424265.184167,0.0,404.0,-0.1049999967217445,0
1479424265.2042522,0.0,400.0,-0.1400000005960464,0
1479424265.224256,0.0,396.0,-0.1400000005960464,0
1479424265.244177,0.0,392.0,-0.1400000005960464,0
1479424265.2641928,0.0,376.0,-0.1049999967217445,0
1479424265.2842133,0.0,380.0,-0.1049999967217445,0
1479424265.3041215,0.0,372.0,-0.1049999967217445,0
1479424265.324417,0.0,372.0,-0.1049999967217445,0
1479424265.3442528,0.0,376.0,-0.1049999967217445,0
1479424265.3641608,0.0,376.0,-0.1049999967217445,0
1479424265.384164,0.0,388.0,-0.1049999967217445,0
1479424265.4041874,0.0,384.0,-0.1749999970197677,0
1479424265.424174,0.0,376.0,-0.1749999970197677,0
1479424265.4441535,0.0,376.0,-0.1749999970197677,0
1479424265.4641955,0.0,376.0,-0.1749999970197677,0
1479424265.484271,0.0,368.0,-0.1749999970197677,0
1479424265.5042012,0.0,384.0,-0.1749999970197677,0
1479424265.5242774,0.0,400.0,-0.1749999970197677,0
1479424265.5441976,0.0,412.0,-0.1749999970197677,0
1479424265.5643165,0.0,416.0,-0.1749999970197677,0
1479424265.58419,0.0,408.0,-0.1749999970197677,0
1479424265.6043353,0.0,404.0,-0.1400000005960464,0
1479424265.624237,0.0,392.0,-0.1049999967217445,0
1479424265.6443784,0.0,388.0,-0.0700000002980232,0
1479424265.6642594,0.0,388.0,-0.0700000002980232,0
1479424265.6843774,0.0,396.0,-0.0700000002980232,0
1479424265.704338,0.0,408.0,-0.1049999967217445,0
1479424265.72418,0.0,412.0,-0.1049999967217445,0
1479424265.7441769,0.0,424.0,-0.1400000005960464,0
1479424265.7641735,0.0,412.0,-0.1749999970197677,0
1479424265.7842257,0.0,392.0,-0.1749999970197677,0
1479424265.804198,0.0,380.0,-0.1749999970197677,0
1479424265.8241906,0.0,372.0,-0.1400000005960464,0
1479424265.8442042,0.0,336.0,-0.1400000005960464,0
1479424265.8641992,0.0,300.0,-0.1749999970197677,0
1479424265.8842435,0.0,280.0,-0.1749999970197677,0
1479424265.904255,0.0,252.0,-0.1749999970197677,0
1479424265.924152,0.0,240.0,-0.1749999970197677,0
1479424265.9441755,0.0,228.0,-0.209999993443489,0
1479424265.964146,0.0,216.0,-0.209999993443489,0
1479424265.9841883,0.0,204.0,-0.2450000047683715,0
1479424266.0042472,0.0,188.0,-0.2450000047683715,0
1479424266.0241575,0.0,180.0,-0.2450000047683715,0
1479424266.0442193,0.0,160.0,-0.2800000011920929,0
1479424266.0641923,0.0,152.0,-0.3149999976158142,0
1479424266.084201,0.0,140.0,-0.3499999940395355,0
1479424266.104225,0.0,144.0,-0.3499999940395355,0
1479424266.1241891,0.0,148.0,-0.3499999940395355,0
1479424266.1441734,0.0,148.0,-0.4199999868869781,0
1479424266.1642036,0.0,140.0,-0.4199999868869781,0
1479424266.1841688,0.0,136.0,-0.4199999868869781,0
1479424266.2041538,0.0,120.0,-0.4199999868869781,0
1479424266.2241497,0.0,92.0,-0.4199999868869781,0
1479424266.2441573,0.0,76.0,-0.4199999868869781,0
1479424266.2641726,0.0,56.0,-0.4199999868869781,0
1479424266.2841454,0.0,40.0,-0.4199999868869781,0
1479424266.3042238,0.0,36.0,-0.4199999868869781,0
1479424266.3241174,0.0,32.0,-0.4199999868869781,0
1479424266.3441484,0.0,24.0,-0.4550000131130218,0
1479424266.3641424,0.0,24.0,-0.4550000131130218,0
1479424266.3840954,0.0,28.0,-0.4900000095367431,0
1479424266.404132,0.0,28.0,-0.5249999761581421,0
1479424266.4243004,0.0,20.0,-0.5249999761581421,0
1479424266.4441435,0.0,8.0,-0.5600000023841858,0
1479424266.464244,0.0,4.0,-0.5600000023841858,0
1479424266.484288,0.0,4.0,-0.5950000286102295,0
1479424266.5042372,0.0,0.0,-0.5950000286102295,0
1479424266.5242033,0.0,4.0,-0.6650000214576721,0
1479424266.5441933,0.0,4.0,-0.6650000214576721,0
1479424266.5641582,0.0,8.0,-0.6650000214576721,0
1479424266.5856588,0.0,8.0,-0.6650000214576721,0
1479424266.6042054,0.0,8.0,-0.699999988079071,0
1479424266.6242385,0.0,8.0,-0.699999988079071,0
1479424266.6442814,0.0,4.0,-0.699999988079071,0
1479424266.66432,0.0,4.0,-0.6650000214576721,0
1479424266.684328,0.0,-16.0,-0.6650000214576721,0
1479424266.704332,4.0,-56.0,-0.699999988079071,0
1479424266.7243826,16.0,-80.0,-0.699999988079071,0
1479424266.744189,16.0,-108.0,-0.699999988079071,0
1479424266.7642195,12.0,-104.0,-0.699999988079071,0
1479424266.7841718,12.0,-80.0,-0.7350000143051147,0
1479424266.8045285,12.0,-52.0,-0.7350000143051147,0
1479424266.8241675,12.0,-32.0,-0.7699999809265137,0
1479424266.8442218,12.0,-32.0,-0.8050000071525574,0
1479424266.864179,12.0,-24.0,-0.8050000071525574,0
1479424266.884189,12.0,-28.0,-0.8399999737739563,0
1479424266.904323,8.0,-72.0,-0.8399999737739563,0
1479424266.9242213,8.0,-68.0,-0.8399999737739563,0
1479424266.9442303,8.0,-68.0,-0.8050000071525574,0
1479424266.9642198,8.0,-64.0,-0.7699999809265137,0
1479424266.984255,8.0,-72.0,-0.8050000071525574,0
1479424267.004271,8.0,-84.0,-0.8050000071525574,0
1479424267.024222,8.0,-92.0,-0.8050000071525574,0
1479424267.044186,8.0,-116.0,-0.8050000071525574,0
1479424267.064244,8.0,-104.0,-0.8399999737739563,0
1479424267.0842211,4.0,-68.0,-0.8399999737739563,0
1479424267.1042376,4.0,-96.0,-0.875,0
1479424267.1242008,4.0,-104.0,-0.9100000262260436,0
1479424267.1441996,4.0,-96.0,-0.875,0
1479424267.1642203,4.0,-88.0,-0.875,0
1479424267.1842377,4.0,-76.0,-0.875,0
1479424267.2044272,4.0,-76.0,-0.875,0
1479424267.2242134,4.0,-56.0,-0.875,0
1479424267.2442305,4.0,-60.0,-0.8399999737739563,0
1479424267.2642138,4.0,-80.0,-0.875,0
1479424267.2842329,4.0,-72.0,-0.875,0
1479424267.3043451,4.0,-76.0,-0.875,0
1479424267.3242242,4.0,-108.0,-0.875,0
1479424267.3442006,4.0,-96.0,-0.875,0
1479424267.364195,4.0,-100.0,-0.875,0
1479424267.3842895,4.0,-108.0,-0.875,0
1479424267.4043112,4.0,-112.0,-0.875,0
1479424267.4241874,4.0,-112.0,-0.875,0
1479424267.4442005,4.0,-116.0,-0.875,0
1479424267.4642236,4.0,-96.0,-0.875,0
1479424267.484236,0.0,-80.0,-0.9100000262260436,0
1479424267.50432,0.0,-80.0,-0.9100000262260436,0
1479424267.524168,0.0,-72.0,-0.9100000262260436,0
1479424267.5442724,0.0,-92.0,-0.9100000262260436,0
1479424267.564231,0.0,-112.0,-0.9100000262260436,0
1479424267.5842488,0.0,-88.0,-0.9100000262260436,0
1479424267.6042871,0.0,-80.0,-0.9100000262260436,0
1479424267.62425,0.0,-100.0,-0.875,0
1479424267.644253,0.0,-100.0,-0.8399999737739563,0
1479424267.6642537,0.0,-108.0,-0.875,0
1479424267.684259,0.0,-100.0,-0.9100000262260436,0
1479424267.7042212,0.0,-88.0,-0.9100000262260436,0
1479424267.724259,0.0,-84.0,-0.9100000262260436,0
1479424267.7441752,0.0,-92.0,-0.9449999928474426,0
1479424267.7642384,0.0,-92.0,-0.9449999928474426,0
1479424267.784263,0.0,-96.0,-0.9449999928474426,0
1479424267.8042371,0.0,-96.0,-0.9449999928474426,0
1479424267.8242831,0.0,-96.0,-0.9100000262260436,0
1479424267.84424,0.0,-100.0,-0.9100000262260436,0
1479424267.8642,0.0,-104.0,-0.9100000262260436,0
1479424267.8842297,0.0,-100.0,-0.9100000262260436,0
1479424267.9042325,0.0,-88.0,-0.875,0
1479424267.9241705,0.0,-76.0,-0.875,0
